company_name,event_type,Title,Link,Published,Summary
Birch Lane,Opening,Save up to 85% during Wayfair’s Summer Markdown sale - FourStatesHomepage.com,https://www.fourstateshomepage.com/reviews/br/apparel-br/holiday-br/save-up-to-85-during-wayfairs-summer-markdown-sale/,"Fri, 14 Aug 2026 16:47:16 GMT",Save up to 85% during Wayfair’s Summer Markdown sale FourStatesHomepage.com
Community Health Systems (CHS),Closing,Increased hospital bad debt could increase costs for employers - Substack,https://employercoverage.substack.com/p/increased-hospital-bad-debt-could,"Thu, 13 Aug 2026 09:06:21 GMT",Increased hospital bad debt could increase costs for employers Substack
DoDo,Closing,Supreme Court Eviscerates Voting Rights Act Of 1965 70 Years … Pete Seeger‘s Bells Of Rhymney Romano's Macaroni Grill Closures (CtZFatcmkc) - Mshale,https://mshale.com/38b061cf/d2b6df1aEo0sRYROo54,"Fri, 14 Aug 2026 07:32:48 GMT",Supreme Court Eviscerates Voting Rights Act Of 1965 70 Years … Pete Seeger‘s Bells Of Rhymney Romano's Macaroni Grill Closures (CtZFatcmkc) Mshale
Jersey Mike's Subs,Closing,G&F Speak on Local Voluntary Fishing Closures - Sheridan Media,https://sheridanmedia.com/news/244731/gf-speak-on-local-voluntary-fishing-closures/,"Thu, 13 Aug 2026 20:15:26 GMT",G&F Speak on Local Voluntary Fishing Closures Sheridan Media
Jersey Mike's,Opening,Jersey Mike's plans Davis location as chain expands across Sacramento area - bizjournals.com,https://www.bizjournals.com/sacramento/news/2026/08/13/jersey-mikes-davis-new-location.html,"Thu, 13 Aug 2026 22:39:00 GMT",Jersey Mike's plans Davis location as chain expands across Sacramento area bizjournals.com
Jersey Mike's,Opening,"Jersey Mike’s is coming to East Wenatchee, but when? - NewsRadio 560 KPQ",https://kpq.com/ixp/1135/p/jersey-mikes-east-wenatchee/,"Thu, 13 Aug 2026 20:00:39 GMT","Jersey Mike’s is coming to East Wenatchee, but when? NewsRadio 560 KPQ"
Jersey Mike's,Opening,Jersey Mike’s hosts test opening ahead of next week’s grand opening - HeartlandNews.ca,https://heartlandnews.ca/2026/08/14/jersey-mikes-hosts-test-opening-ahead-of-next-weeks-grand-opening/,"Fri, 14 Aug 2026 21:31:36 GMT",Jersey Mike’s hosts test opening ahead of next week’s grand opening HeartlandNews.ca
Joss & Main,Opening,New boutique hotel coming to San Diego Gaslamp Quarter - fox5sandiego.com,https://fox5sandiego.com/san-diego-guide/stellen-hotel-gaslamp-quarter/,"Thu, 13 Aug 2026 22:46:39 GMT",New boutique hotel coming to San Diego Gaslamp Quarter fox5sandiego.com
Joss & Main,Opening,Save up to 85% during Wayfair’s Summer Markdown sale - FOX 8 News,https://fox8.com/reviews/br/apparel-br/holiday-br/save-up-to-85-during-wayfairs-summer-markdown-sale/,"Fri, 14 Aug 2026 16:47:16 GMT",Save up to 85% during Wayfair’s Summer Markdown sale FOX 8 News
Joss & Main,Closing,Decades-old Oakland chicken & waffles restaurant closing - kron4.com,https://www.kron4.com/news/https-www-kron4-com-news-food-business/decades-old-oakland-chicken-waffles-restaurant-closing/,"Thu, 13 Aug 2026 23:30:26 GMT",Decades-old Oakland chicken & waffles restaurant closing kron4.com
