company_name,event_type,Title,Link,Published,Summary
Disney Store,Opening,Disney Store Coming to Selfridges Manchester Trafford from Tomorrow - jedinews.com,https://www.jedinews.com/events/articles/disney-store-coming-to-selfridges-manchester-trafford-from-tomorrow/,"Sun, 13 Sep 2026 18:27:02 GMT",Disney Store Coming to Selfridges Manchester Trafford from Tomorrow jedinews.com
Disney Store,Opening,Disney Store at Selfridges Manchester Trafford Is Now Open! - Daps Magic,https://dapsmagic.com/2026/09/disney-store-at-selfridges-manchester-trafford-is-now-open/,"Mon, 14 Sep 2026 17:07:28 GMT",Disney Store at Selfridges Manchester Trafford Is Now Open! Daps Magic
Disney Store,Opening,Disney Store Is Opening At Cheshire Oaks In 2026 - Riding the Magic,https://ridingthemagic.uk/news/disney-store-is-opening-at-cheshire-oaks,"Mon, 14 Sep 2026 16:01:00 GMT",Disney Store Is Opening At Cheshire Oaks In 2026 Riding the Magic
Disney Store,Opening,Disney Store Concession Now Open In Selfridge's At Trafford Centre - Riding the Magic,https://ridingthemagic.uk/news/disney-store-concession-opens-in-selfrdges-trafford-centre-today,"Mon, 14 Sep 2026 09:57:00 GMT",Disney Store Concession Now Open In Selfridge's At Trafford Centre Riding the Magic
HCA Healthcare,Closing,"Layoffs, closures tracker: GoHealth to cut 103 Chicago employees - Modern Healthcare",http://www.modernhealthcare.com/providers/staffing/mh-layoffs-closures-healthcare-live-updates/,"Mon, 14 Sep 2026 04:01:18 GMT","Layoffs, closures tracker: GoHealth to cut 103 Chicago employees Modern Healthcare"
Jersey Mike's,Opening,Jersey Mike’s Subs Austintown Location to Open - Business Journal Daily,https://businessjournaldaily.com/jersey-mikes-subs-austintown-location-to-open/,"Mon, 14 Sep 2026 08:55:00 GMT",Jersey Mike’s Subs Austintown Location to Open Business Journal Daily
LabCorp,Closing,Labcorp stock steadies after earnings beat and guidance reaffirmation - ad-hoc-news.de,https://www.ad-hoc-news.de/boerse/news/corporate-news/labcorp-stock-steadies-after-earnings-beat-and-guidance-reaffirmation/70101356,"Mon, 14 Sep 2026 19:49:29 GMT",Labcorp stock steadies after earnings beat and guidance reaffirmation ad-hoc-news.de
LabCorp,Closing,Labcorp stock heads into the open after a muted move - ad-hoc-news.de,https://www.ad-hoc-news.de/boerse/news/corporate-news/labcorp-stock-heads-into-the-open-after-a-muted-move/70097127,"Mon, 14 Sep 2026 05:39:39 GMT",Labcorp stock heads into the open after a muted move ad-hoc-news.de
Levi Strauss & Co.,Opening,Levi’s® expands retail presence in the Philippines with new store at Greenbelt 5 - Lifestyle.INQ,https://lifestyle.inquirer.net/581285/levis-expands-retail-presence-in-the-philippines-with-new-store-at-greenbelt-5/,"Mon, 14 Sep 2026 09:35:00 GMT",Levi’s® expands retail presence in the Philippines with new store at Greenbelt 5 Lifestyle.INQ
Jersey Mike's Subs,Opening,"Fast-growing N.J. retail corridor adding Jersey Mike's, Dave's Hot Chicken, Ross - NJ.com",https://www.nj.com/business/2026/09/busy-nj-highway-becoming-hotspot-for-chicken-subs-shopping-and-banking.html,"Sun, 13 Sep 2026 16:00:00 GMT","Fast-growing N.J. retail corridor adding Jersey Mike's, Dave's Hot Chicken, Ross NJ.com"
Jersey Mike's Subs,Opening,Jersey Mike’s Subs Austintown Location to Open - Business Journal Daily,https://businessjournaldaily.com/jersey-mikes-subs-austintown-location-to-open/,"Mon, 14 Sep 2026 08:55:00 GMT",Jersey Mike’s Subs Austintown Location to Open Business Journal Daily
Nex-Tech Wireless,Closing,85% of a rural Kansas network will be upgraded for advanced mobile service - Stock Titan,https://www.stocktitan.net/news/ERIC/nex-tech-wireless-selects-ericsson-in-four-year-deal-to-modernize-e86s7amdk1rc.html,"Mon, 14 Sep 2026 13:00:00 GMT",85% of a rural Kansas network will be upgraded for advanced mobile service Stock Titan
Nex-Tech Wireless,Closing,A new communications market is projected to reach $251.83 billion by 2031. Vonage is named a major provider. - Stock Titan,https://www.stocktitan.net/news/ERIC/vonage-named-a-major-provider-in-newly-defined-intelligent-1g18hm8lnsy1.html,"Mon, 14 Sep 2026 12:30:00 GMT",A new communications market is projected to reach $251.83 billion by 2031. Vonage is named a major provider. Stock Titan
