company_name,event_type,Title,Link,Published,Summary
Birch Lane,Closing,Road Closures Scheduled In Millburn This Week: What To Know - Patch,https://patch.com/new-jersey/millburn/road-closures-scheduled-millburn-week-what-know,"Wed, 12 Aug 2026 15:17:55 GMT",Road Closures Scheduled In Millburn This Week: What To Know Patch
Boost Mobile,Opening,Pure Green to Open Off Public Square - Cleveland Magazine,https://clevelandmagazine.com/articles/pure-green-to-open-off-public-square/,"Wed, 12 Aug 2026 22:01:52 GMT",Pure Green to Open Off Public Square Cleveland Magazine
America's Best Contacts & Eyeglasses,Closing,National Vision Q2 Earnings Call Highlights - TradingView,https://www.tradingview.com/news/marketbeat:04ad3db83094b:0-national-vision-q2-earnings-call-highlights/,"Wed, 12 Aug 2026 14:05:04 GMT",National Vision Q2 Earnings Call Highlights TradingView
America's Best Contacts & Eyeglasses,Closing,"National Vision Posts Strong Q2 Results, Tops Revenue and Raises Full-Year Guidance - citybiz",https://www.citybiz.co/article/888906/national-vision-posts-strong-q2-results-tops-revenue-and-raises-full-year-guidance/,"Thu, 13 Aug 2026 17:08:24 GMT","National Vision Posts Strong Q2 Results, Tops Revenue and Raises Full-Year Guidance citybiz"
Community Health Systems (CHS),Closing,Increased hospital bad debt could increase costs for employers - Substack,https://employercoverage.substack.com/p/increased-hospital-bad-debt-could,"Thu, 13 Aug 2026 09:06:21 GMT",Increased hospital bad debt could increase costs for employers Substack
Eyemart Express,Opening,Eyemart Express to Give Away 40 Pairs of Glasses at Troy Grand Opening - This Local Life,https://www.thislocallife.com/eyemart-express-to-give-away-40-pairs,"Thu, 13 Aug 2026 16:48:55 GMT",Eyemart Express to Give Away 40 Pairs of Glasses at Troy Grand Opening This Local Life
Disney Store,Opening,Country Bear Jamboree Bonnet Coming Soon to Tokyo Disney Resort - WDW News Today,https://wdwnt.com/2026/08/country-bear-jamboree-bonnet-coming-soon-to-tokyo-disney-resort/,"Wed, 12 Aug 2026 02:00:00 GMT",Country Bear Jamboree Bonnet Coming Soon to Tokyo Disney Resort WDW News Today
Disney Store,Opening,Limited Number of Signed Copies of Joe Rohde's Book Coming Soon to Disney Store - WDW News Today,https://wdwnt.com/2026/08/limited-number-of-signed-copies-of-joe-rhodes-book-coming-soon-to-disney-store/,"Wed, 12 Aug 2026 00:30:00 GMT",Limited Number of Signed Copies of Joe Rohde's Book Coming Soon to Disney Store WDW News Today
LabCorp,Closing,"Labcorp Holdings Inc. Stock 12‑Month Price Target Raised to $345.79, Implies 7% Upside - TradingView",https://www.tradingview.com/news/tradingview:55cfa5ec12960:0-labcorp-holdings-inc-stock-12-month-price-target-raised-to-345-79-implies-7-upside/,"Wed, 12 Aug 2026 06:20:00 GMT","Labcorp Holdings Inc. Stock 12‑Month Price Target Raised to $345.79, Implies 7% Upside TradingView"
Jersey Mike's,Opening,Jersey Mike’s opens new location in Ithaca - WENY News,https://www.weny.com/news/jersey-mike-s-opens-new-location-in-ithaca/article_a74e77d5-c177-4dcb-a651-7915a334cab7.html,"Wed, 12 Aug 2026 22:53:00 GMT",Jersey Mike’s opens new location in Ithaca WENY News
Jersey Mike's,Opening,Contractor: Jersey Mike's to open by 'end of the year' after delays - myupnow.com,https://www.myupnow.com/lifestyle/food/contractor-jersey-mikes-to-open-by-end-of-the-year-after-delays/article_9454a7ef-7541-432c-a604-c4b5efbd3200.html,"Wed, 12 Aug 2026 15:27:00 GMT",Contractor: Jersey Mike's to open by 'end of the year' after delays myupnow.com
Jersey Mike's,Opening,Jersey Mike's plans Davis location as chain expands across Sacramento area - The Business Journals,https://www.bizjournals.com/sacramento/news/2026/08/13/jersey-mikes-davis-new-location.html,"Thu, 13 Aug 2026 22:39:00 GMT",Jersey Mike's plans Davis location as chain expands across Sacramento area The Business Journals
Panera Bread,Opening,When will Panera Bread open new restaurant in Springfield? - The Tennessean,https://www.tennessean.com/story/news/local/robertson/2026/08/12/panera-bread-springfield-tennessee/91121470007/,"Wed, 12 Aug 2026 10:03:00 GMT",When will Panera Bread open new restaurant in Springfield? The Tennessean
Gap,Closing,The ARTery closing gap in creative resources - Yahoo,https://www.yahoo.com/news/us/articles/artery-closing-gap-creative-resources-222842381.html,"Wed, 12 Aug 2026 22:28:42 GMT",The ARTery closing gap in creative resources Yahoo
Gap,Closing,The ARTery closing gap in creative resources - WesternSlopeNow.com,https://www.westernslopenow.com/video/the-artery-closing-gap-in-creative-resources/12062871/,"Wed, 12 Aug 2026 22:27:20 GMT",The ARTery closing gap in creative resources WesternSlopeNow.com
Gap,Closing,"Google's Quick Share Gains Tap-to-Share, Closing Gap With Apple's AirDrop - finance.biggo.com",https://finance.biggo.com/news/23c92e79-01a3-4f66-9457-979950721dcd,"Wed, 12 Aug 2026 18:41:00 GMT","Google's Quick Share Gains Tap-to-Share, Closing Gap With Apple's AirDrop finance.biggo.com"
Gap,Closing,"AMD Radeon RX 9070 XT Hits $1,038 in Official China Guidance, Closing Gap With Nvidia - Tech Times",https://www.techtimes.com/articles/324115/20260812/amd-radeon-rx-9070-xt-hits-1038-official-china-guidance-closing-gap-nvidia.htm,"Wed, 12 Aug 2026 15:32:17 GMT","AMD Radeon RX 9070 XT Hits $1,038 in Official China Guidance, Closing Gap With Nvidia Tech Times"
Gap,Closing,Closing the youth employment gap in developing economies - ImpactAlpha,https://impactalpha.com/closing-the-youth-employment-gap-in-developing-economies/,"Wed, 12 Aug 2026 12:34:11 GMT",Closing the youth employment gap in developing economies ImpactAlpha
