company_name,event_type,Title,Link,Published,Summary
America's Best Contacts & Eyeglasses,Opening,"America's Best Contacts & Eyeglasses Plans Leander Store, Construction Set for February 2027 - Hoodline",https://news.google.com/rss/articles/CBMipwFBVV95cUxNSkNHTjJWdzhRMmhWbGdHLVZxTkljWmtsRVAxWXo5Z1VjUktkeWdrNW15cWJCbXRPOGVaVHE5RlA5VHEtem12aXIwLXFxU0d2SUo4ODRTOWx3V1JQWHhsVW5GZS1QTFJnd2UxUEdsaVYtdkxQOTZ6WXY5and6OWdoQk1ybHNpQ3lPNUh2TW9zcVMyN2ozU0MzekFrdGs0R2U5d0NvcERoWQ?oc=5,"Wed, 23 Sep 2026 13:29:08 GMT","America's Best Contacts & Eyeglasses Plans Leander Store, Construction Set for February 2027 Hoodline"
Acadia Healthcare,Closing,Cash Flow Improvement Could Be A Game Changer For Acadia Healthcare (ACHC) - simplywall.st,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQcDI5OUZKY0xEMWNjMld4U2dEeFhzYldPaHVyRmFhUG1ZSjRkSEo3bkNmU2FyS090VDJpcW5SQmlvRHJnZGhrNy1Wald0M2MzX2VPdFV5ZUN2SW90Y1VQTUg5SGtHR09rcWhkNVUwSnJHa05BamJRbV85NC01TmlqcUk3R2JvM055UE1FRlBpZzdJQlE1S1E3a3YtU1pOLUY5a1MycENMeUE3bnJUSWp3emJFZ0s3Y05STTZmUHd1aHU0U1dMWEFfaXMzVENxT0JOYjJvatIB2gFBVV95cUxNQTlMcjB0TE5IUzN4cjU5NW56NmdmS0I2VFFhemhicWgtX2lyby1ISFlsX2Q5SExtZ2FqMzM4TUFuT3JOUG5UdHZNVzNVUUtRTThCOWZKX08tMWl0cGw3bjlLM01FU2ZXWGhYbGpjTXlOVGtKOXM0bnhFbVkyMHJxWmFSZUNCczJ2bEQtUng1MjdlWFplTThBMGxmSXFLeDRJWFFYNEtoRkVicWU4NXlNTTNja0lFUkhIcVJkUHNFeHpESTV3RlJicGhwd3VLSVVQV0ZXN183RDUzdw?oc=5,"Thu, 24 Sep 2026 05:54:53 GMT",Cash Flow Improvement Could Be A Game Changer For Acadia Healthcare (ACHC) simplywall.st
Disney Store,Closing,Confirmed: Disney Springs Permanently Closing Kids’ Activity This Saturday - Inside the Magic,https://news.google.com/rss/articles/CBMisgFBVV95cUxNRGNUVkozNjhLcU5nSWxnXzY0UEFVLU10S3prd0ZlTlVNaTZ6WUJYekNPaWY2RnEzQzZQalBSaGlnRVJpRHJWRnlIa0I2aUZyLXhjNEd2LXluUkwwTkE1TTdRZ2VjUEtubVgtWnF1eW92Rk9DOEo4SnFkMkdPWF9iRVRCQ2g2Y3ZpSW55T01xRDNkZnRZdGpGSU90cWtvX3ViUm1VaUZ0SkVpVFMyVU8xb3RR?oc=5,"Wed, 23 Sep 2026 15:10:53 GMT",Confirmed: Disney Springs Permanently Closing Kids’ Activity This Saturday Inside the Magic
Levi Strauss & Co.,Opening,Iconic Denim Brand Levi’s to Open New Store at the Burlington Mall This Fall - WhatNow,https://news.google.com/rss/articles/CBMirwFBVV95cUxQS2NycTRGQm03Q2gwSXRXUTdZdEI5MERZc1lSMHJ3czZ5Vm5sSnJlYWtINE5wakhrSHhQb2J4RFVxODFrMnZMMDJSTm5jTk0yMG92eHd0V2k0aklfNk1URTdOQkt0R3FLWlNQekRzQ1JMU1FfUGUyZUhyY1A5VWtBN0hPdDM4WUp5UWVXTlRPcGpRd2ZKUlUtRkVsNXdEeFVaUGpISjZ1T1Z4dFFNYlBB?oc=5,"Wed, 23 Sep 2026 20:17:07 GMT",Iconic Denim Brand Levi’s to Open New Store at the Burlington Mall This Fall WhatNow
HCA Healthcare,Closing,Fierce Healthcare Layoff Tracker—PeaceHealth cuts 150; Elevance Health eliminates 216 in Louisiana - Fierce Healthcare,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPUGotbUVRVDF3QVpWdUJURDNNbjNKMDVaeFk1aUJYRVZTaE9jNURGRmlubTRUWV9aZ2lMdUxoa3d5QmtKQk9uRlBzMV8zWGVuSDdmNU5xc1F5ZWFvenF0bTc1SXBxWkRMWHcxREVKTEpoQzAyYlVQT0NKX192bmdBYWlRdllFOWJGOVJ6UGJla0pqVVJHdE9vdDlmZEFBa2hxaXJwa1M2QWJwN0lTbVp5LXlXZWN2VmNSUmRLWjdvRy14ME0?oc=5,"Thu, 24 Sep 2026 20:40:35 GMT",Fierce Healthcare Layoff Tracker—PeaceHealth cuts 150; Elevance Health eliminates 216 in Louisiana Fierce Healthcare
LabCorp,Closing,"NC to receive $100,427 in Labcorp data breach settlement after 2019 vendor incident - wcti12.com",https://news.google.com/rss/articles/CBMisAFBVV95cUxQWVdDdnBEVTBpWFdJZWJBRFZKamZRWVV2YjJzX3Vpcll4Sm1nVGhuTDJaT2pnM1liRkxCamtjMTU3VVkzeHNyMlBTY01vbWpBdnI0NmtJdUwwWWl5QkdFUG1kSUpaUmF1YzJMX2Z6UllEOHNLZk5GWXlfaS0yYWJhcUFYRkpmOWhQT1F6cFF1MEduTS01eGxmTFFlVHRYMkQ2VGxWaU9adGNhc2hKZHd0YQ?oc=5,"Thu, 24 Sep 2026 19:20:42 GMT","NC to receive $100,427 in Labcorp data breach settlement after 2019 vendor incident wcti12.com"
LabCorp,Closing,Labcorp stock heads into the open after September 24 data - AD HOC NEWS,https://news.google.com/rss/articles/CBMitgFBVV95cUxOeEdwOEVjeW5rU2lMbExyVVRHeXFFUWZDelE5NGc2TlJUTFE4ZkdQRHFjRzFsWll6UFdOWFZ3a05HTXprN2VfS2VKUk5VX0ZaaE1iNGgxZUlXdVZiOVNFVVhvYmFrbUo5eFpPS1pkdWMzejhuWDFiOE4yRTBMZjgwZUdmbTJ3bzVSLXZ4eEIxdktNOHlTNG1UeDgyY2VTR0N4Y05uRkprSmxXZzBoVHAtYW9HNVZDZw?oc=5,"Fri, 25 Sep 2026 00:13:11 GMT",Labcorp stock heads into the open after September 24 data AD HOC NEWS
Jersey Mike's Subs,Opening,Jersey Mike’s Plans New Location in San Antonio - WhatNow,https://news.google.com/rss/articles/CBMilgFBVV95cUxNNTYzbXBqSm9NbG9wMHkzNXNINGhBWlotbEpmblNWaDVOY3ZLNjhGRzQwV3dUUnJPYjI3N24tTVpLMUNaajQzUENVRk03R3c2TEJ1QTQxdVBKbHBvSktRclR6bDJ2VmJKaDBkNWpOcG1vc29HbnhGbFY4RzY4SjVlb1Q4b2Y5RnVncEpwOFlSU2xUOHpJdGc?oc=5,"Wed, 23 Sep 2026 23:13:58 GMT",Jersey Mike’s Plans New Location in San Antonio WhatNow
Jersey Mike's Subs,Opening,"Jersey Mike's Subs sets Hornell store opening date, school fundraiser - Hornell Evening Tribune",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNNDJCWXpaYV9jczFmczdfcnlZLXFlS2xTTFFJUEpzWEFSUUlQV0lMSmk0alJhbHNtTlF3RlZDTGhaTWladXRfc3l6MXNtZzBTWGhqZFBTT3RJSGVyb3VsVHFWZXVrdnZTYl9qa2lubEg4NlV1UW5jUEM2Q0czZmNQWE56U1ZjUjA3Zmg0bE5aQkpKRjBSY2FieHRWdl9jQjQ4LUJkaHlDQ0VVNmRfbS1zUjhPR3NRUWlqTzZ5WWV4U1RxTkltYU1JMHkzZjdGbjVvZkw4Vw?oc=5,"Wed, 23 Sep 2026 18:02:00 GMT","Jersey Mike's Subs sets Hornell store opening date, school fundraiser Hornell Evening Tribune"
Jersey Mike's Subs,Opening,Jersey Mike’s targets November opening for first Vancouver location - Vancouver Is Awesome,https://news.google.com/rss/articles/CBMirgFBVV95cUxORGc2N3FuaG9vR3NSQUpuakZmdjloVnBxUXNJRWdpSk1tcU9XLWhBVmVqRHVMd0p6NndRak1zOTNhOU90bklxSXJUaWc1WVl1cHctbXQyT0RldlhmNFlERzcxYVh2blRudHh5TUo3ajJkN3ZnY0U5bC1YUzh3Rm9nYVNpMDFmWERkZmJSRi13MmlQYWVxNGVuMkZ5TjNUcmZOTHpyblJZOVVXXzBsT1E?oc=5,"Thu, 24 Sep 2026 01:15:00 GMT",Jersey Mike’s targets November opening for first Vancouver location Vancouver Is Awesome
