company_name,event_type,Title,Link,Published,Summary
Eyemart Express,Closing,"Eyemart Express opens in Sierra Vista, bringing same-day glasses and Saturday appointments - Herald/Review Media",https://www.myheraldreview.com/news/sierravista/eyemart-express-opens-first-cochise-county-location-in-sierra-vista/article_d529ba26-72a1-499a-8aac-7ff4176256a7.html,"Mon, 14 Sep 2026 23:30:00 GMT","Eyemart Express opens in Sierra Vista, bringing same-day glasses and Saturday appointments Herald/Review Media"
Eyemart Express,Closing,Arizona Folklore Preserve announces permanent closure - Herald/Review Media,https://www.myheraldreview.com/news/sierravista/arizona-folklore-preserve-announces-permanent-closure/article_777583ee-5b90-40c9-89ce-c5e415b8b3ea.html,"Mon, 14 Sep 2026 21:40:00 GMT",Arizona Folklore Preserve announces permanent closure Herald/Review Media
Disney Store,Opening,Disney Store at Selfridges Manchester Trafford Is Now Open! - Daps Magic,https://dapsmagic.com/2026/09/disney-store-at-selfridges-manchester-trafford-is-now-open/,"Mon, 14 Sep 2026 17:07:28 GMT",Disney Store at Selfridges Manchester Trafford Is Now Open! Daps Magic
Disney Store,Opening,Disney Store Is Opening At Cheshire Oaks In 2026 - Riding the Magic,https://ridingthemagic.uk/news/disney-store-is-opening-at-cheshire-oaks,"Mon, 14 Sep 2026 16:01:00 GMT",Disney Store Is Opening At Cheshire Oaks In 2026 Riding the Magic
Disney Store,Opening,Disney Store Concession Now Open In Selfridge's At Trafford Centre - Riding the Magic,https://ridingthemagic.uk/news/disney-store-concession-opens-in-selfrdges-trafford-centre-today,"Mon, 14 Sep 2026 09:57:00 GMT",Disney Store Concession Now Open In Selfridge's At Trafford Centre Riding the Magic
HCA Healthcare,Closing,"Layoffs, closures tracker: GoHealth to cut 103 Chicago employees - Modern Healthcare",http://www.modernhealthcare.com/providers/staffing/mh-layoffs-closures-healthcare-live-updates/,"Tue, 15 Sep 2026 17:05:11 GMT","Layoffs, closures tracker: GoHealth to cut 103 Chicago employees Modern Healthcare"
LabCorp,Closing,Labcorp stock steadies after earnings beat and guidance reaffirmation - ad-hoc-news.de,https://www.ad-hoc-news.de/boerse/news/corporate-news/labcorp-stock-steadies-after-earnings-beat-and-guidance-reaffirmation/70101356,"Mon, 14 Sep 2026 19:49:29 GMT",Labcorp stock steadies after earnings beat and guidance reaffirmation ad-hoc-news.de
LabCorp,Closing,Labcorp stock heads into the open after a muted move - ad-hoc-news.de,https://www.ad-hoc-news.de/boerse/news/corporate-news/labcorp-stock-heads-into-the-open-after-a-muted-move/70097127,"Mon, 14 Sep 2026 05:39:39 GMT",Labcorp stock heads into the open after a muted move ad-hoc-news.de
Jersey Mike's,Opening,Jersey Mike’s Subs Austintown Location to Open - Business Journal Daily,https://businessjournaldaily.com/jersey-mikes-subs-austintown-location-to-open/,"Mon, 14 Sep 2026 08:55:00 GMT",Jersey Mike’s Subs Austintown Location to Open Business Journal Daily
Jersey Mike's,Closing,EFL Trophy Set to Become 'Jersey Mike's Trophy' - Footy Headlines,https://www.footyheadlines.com/4833024089/efl-trophy-set-to-become-jersey-mike-s-trophy.html,"Tue, 15 Sep 2026 20:47:00 GMT",EFL Trophy Set to Become 'Jersey Mike's Trophy' Footy Headlines
