company_name,event_type,Title,Link,Published,Summary
Birch Lane,Closing,"33-year-old man killed in motorcycle crash, Elk Grove police say - FOX40",https://fox40.com/news/local-news/elk-grove/elk-grove-fatal-motorcycle-crash/,"Wed, 19 Aug 2026 02:16:57 GMT","33-year-old man killed in motorcycle crash, Elk Grove police say FOX40"
Christy Sports,Opening,When will Colorado’s ski resorts open for the winter? Vail Resorts just announced its opening dates. - AspenTimes.com,https://www.aspentimes.com/news/when-will-colorados-ski-resorts-open-for-the-winter-vail-resorts-just-announced-its-opening-dates/,"Tue, 18 Aug 2026 20:49:08 GMT",When will Colorado’s ski resorts open for the winter? Vail Resorts just announced its opening dates. AspenTimes.com
Christy Sports,Closing,"Fishing closure lifted on Roaring Fork River, other rivers remain under restrictions - AspenTimes.com",https://www.aspentimes.com/news/roaring-fork-river-fishing-closure-lifted,"Wed, 19 Aug 2026 19:23:54 GMT","Fishing closure lifted on Roaring Fork River, other rivers remain under restrictions AspenTimes.com"
DoDo,Closing,The three current and two former Forest players who have the same agent as Dodo - nottinghamforest.news,https://www.nottinghamforest.news/2026/08/19/the-three-current-and-two-former-forest-players-who-have-the-same-agent-as-dodo/,"Wed, 19 Aug 2026 10:24:42 GMT",The three current and two former Forest players who have the same agent as Dodo nottinghamforest.news
DoDo,Closing,Al Mokawloon Al Arab complete free transfer for Beninese forward Doko Dodo - AfricaSoccer.com,https://africasoccer.com/al-mokawloon-al-arab-complete-free-transfer-for-beninese-forward-doko-dodo/,"Tue, 18 Aug 2026 19:18:39 GMT",Al Mokawloon Al Arab complete free transfer for Beninese forward Doko Dodo AfricaSoccer.com
HCA Healthcare,Closing,HCA Healthcare stock holds above $400 as Q2 2026 growth supports outlook - Ad-hoc-news.de,https://www.ad-hoc-news.de/boerse/news/corporate-news/hca-healthcare-stock-holds-above-400-as-q2-2026-growth-supports-outlook/69964392,"Tue, 18 Aug 2026 12:14:19 GMT",HCA Healthcare stock holds above $400 as Q2 2026 growth supports outlook Ad-hoc-news.de
Jersey Mike's Subs,Opening,Jersey Mike’s Subs Opens Fifth Alberta Location - Foodservice and Hospitality Magazine,https://www.foodserviceandhospitality.com/jersey-mikes-subs-opens-fifth-alberta-location/,"Wed, 19 Aug 2026 12:00:00 GMT",Jersey Mike’s Subs Opens Fifth Alberta Location Foodservice and Hospitality Magazine
Jersey Mike's Subs,Opening,symbol__ Stock Quote Price and Forecast - CNN,https://www.cnn.com/markets/stocks/JMKE,"Tue, 18 Aug 2026 16:48:58 GMT",symbol__ Stock Quote Price and Forecast CNN
Joss & Main,Closing,"33-year-old man killed in motorcycle crash, Elk Grove police say - FOX40",https://fox40.com/news/local-news/elk-grove/elk-grove-fatal-motorcycle-crash/,"Wed, 19 Aug 2026 02:16:57 GMT","33-year-old man killed in motorcycle crash, Elk Grove police say FOX40"
Joss & Main,Closing,More DC street closures take effect ahead of Freedom 250 IndyCar Grand Prix - dcnewsnow.com,https://www.dcnewsnow.com/news/local-news/washington-dc/more-d-c-street-closures-take-effect-ahead-of-freedom-250-indycar-grand-prix/,"Tue, 18 Aug 2026 21:55:10 GMT",More DC street closures take effect ahead of Freedom 250 IndyCar Grand Prix dcnewsnow.com
LensCrafters,Closing,More Big Business News Around Acadiana - 973thedawg.com,https://973thedawg.com/acadiana-business-openings-august-2026/,"Wed, 19 Aug 2026 17:04:20 GMT",More Big Business News Around Acadiana 973thedawg.com
Murphy Oil,Opening,3 Value Stocks We Approach with Caution - FinancialContent,https://www.financialcontent.com/article/stockstory-2026-8-19-3-value-stocks-we-approach-with-caution,"Wed, 19 Aug 2026 04:33:00 GMT",3 Value Stocks We Approach with Caution FinancialContent
Gap,Opening,"Salem, Mo., workshop close to opening new location after fire, still faces funding gap - KY3",https://www.ky3.com/2026/08/18/salem-mo-workshop-close-opening-new-location-after-fire-still-faces-funding-gap/,"Tue, 18 Aug 2026 22:25:00 GMT","Salem, Mo., workshop close to opening new location after fire, still faces funding gap KY3"
Gap,Closing,Closing the coaching gap behind NZ’s women-led medal haul - Newsroom,https://newsroom.co.nz/2026/08/20/closing-the-coaching-gap-behind-nzs-women-led-medal-haul/,"Wed, 19 Aug 2026 17:00:00 GMT",Closing the coaching gap behind NZ’s women-led medal haul Newsroom
