company_name,event_type,Title,Link,Published,Summary
Bulgari,Opening,Bulgari Opens Store in San Diego - nationaljeweler.com,https://nationaljeweler.com/articles/15194-bulgari-opens-store-in-san-diego,"Wed, 05 Aug 2026 20:17:30 GMT",Bulgari Opens Store in San Diego nationaljeweler.com
Guardian Pharmacy,Opening,Guardian Pharmacy Services opens long-term care (LTC) pharmacy in Lexington - lanereport.com,https://www.lanereport.com/188716/2026/08/guardian-pharmacy-services-opens-long-term-care-ltc-pharmacy-in-lexington/,"Tue, 04 Aug 2026 19:49:10 GMT",Guardian Pharmacy Services opens long-term care (LTC) pharmacy in Lexington lanereport.com
Disney Store,Opening,Disney x Bobby Kim Sorcerer Mickey Shirt Coming Soon to D23 and Online at Disney Store - WDW News Today,https://wdwnt.com/2026/08/disney-x-bobby-kim-sorcerer-mickey-shirt-coming-soon-to-d23-and-online-at-disney-store/,"Tue, 04 Aug 2026 13:28:34 GMT",Disney x Bobby Kim Sorcerer Mickey Shirt Coming Soon to D23 and Online at Disney Store WDW News Today
Disney Store,Opening,Debuting at D23 2026 and Coming Soon to Disney Store: Disney | Bobby Kim - Disney Parks Blog,https://disneyparksblog.com/products/new-bobby-kim-disney-store-collaboration/,"Tue, 04 Aug 2026 13:00:53 GMT",Debuting at D23 2026 and Coming Soon to Disney Store: Disney | Bobby Kim Disney Parks Blog
Jersey Mike's Subs,Opening,Confirmed: Jersey Mike’s Plans East Wenatchee Location - Source ONE News,https://www.yoursourceone.com/columbia_basin/confirmed-jersey-mike-s-plans-east-wenatchee-location/article_db7261a9-7c33-44b5-966a-b2458249c4ad.html,"Wed, 05 Aug 2026 22:40:45 GMT",Confirmed: Jersey Mike’s Plans East Wenatchee Location Source ONE News
Jersey Mike's Subs,Opening,Filing shows Jersey Mike's Subs preparing to open new location in Spring - communityimpact.com,https://communityimpact.com/the-woodlands/dining/filing-shows-jersey-mikes-subs-preparing-to-open-new-location-in-spring/,"Wed, 05 Aug 2026 19:38:49 GMT",Filing shows Jersey Mike's Subs preparing to open new location in Spring communityimpact.com
Jersey Mike's Subs,Opening,No. 1 fast food chain in country opens on Fort Myers Beach - The News-Press,https://www.news-press.com/story/life/food/2026/08/04/jersey-mikes-subs-opens-on-fort-myers-beach/91039980007/,"Tue, 04 Aug 2026 09:04:00 GMT",No. 1 fast food chain in country opens on Fort Myers Beach The News-Press
Jersey Mike's Subs,Closing,Jersey Mike's Serves Fresh Gains After IPO Stumble - TradingView,https://www.tradingview.com/news/marketbeat:816e6f7f2094b:0-jersey-mike-s-serves-fresh-gains-after-ipo-stumble/,"Tue, 04 Aug 2026 12:45:00 GMT",Jersey Mike's Serves Fresh Gains After IPO Stumble TradingView
Jersey Mike's,Opening,Filing shows Jersey Mike's Subs preparing to open new location in Spring - Community Impact,https://communityimpact.com/the-woodlands/dining/filing-shows-jersey-mikes-subs-preparing-to-open-new-location-in-spring/,"Wed, 05 Aug 2026 19:38:49 GMT",Filing shows Jersey Mike's Subs preparing to open new location in Spring Community Impact
Jersey Mike's,Closing,Unwritten Rules To Know Before Visiting Jersey Mike's - Tasting Table,https://www.tastingtable.com/2228052/unwritten-rules-to-know-before-visiting-jersey-mikes/,"Tue, 04 Aug 2026 15:20:00 GMT",Unwritten Rules To Know Before Visiting Jersey Mike's Tasting Table
