company_name,event_type,Title,Link,Published,Summary
Brandy Melville,Closing,Brandy Melville Is a Gen Z Outlier - The Robin Report,https://therobinreport.com/brandy-melville-is-a-gen-z-outlier/,"Wed, 08 Jul 2026 04:01:00 GMT",Brandy Melville Is a Gen Z Outlier The Robin Report
Consumer Cellular,Opening,What's that new store near Target on Center Street in Salem? - AOL.com,https://www.aol.com/articles/whats-store-near-target-center-110058000.html,"Thu, 09 Jul 2026 23:43:20 GMT",What's that new store near Target on Center Street in Salem? AOL.com
Consumer Cellular,Closing,What's that new store near Target on Center Street in Salem? - AOL.com,https://www.aol.com/articles/whats-store-near-target-center-110058000.html,"Thu, 09 Jul 2026 23:43:20 GMT",What's that new store near Target on Center Street in Salem? AOL.com
Consumer Cellular,Closing,Consumer Cellular phone lines are ridiculously cheap: Here's how they do it - AOL.com,https://www.aol.com/lifestyle/consumer-cellular-how-does-it-work-160250736.html,"Fri, 10 Jul 2026 05:27:41 GMT",Consumer Cellular phone lines are ridiculously cheap: Here's how they do it AOL.com
Disney Store,Opening,'Alice in Wonderland' 75th Anniversary Collection Coming Soon to Disney Store - WDW News Today,https://wdwnt.com/2026/07/alice-in-wonderland-75th-anniversary-collection-coming-soon-to-disney-store/,"Thu, 09 Jul 2026 17:18:41 GMT",'Alice in Wonderland' 75th Anniversary Collection Coming Soon to Disney Store WDW News Today
HCA Healthcare,Closing,CEO says hospital is not closing; rezoning rejected for farm store - Patriot Publishing LLC,https://pcpatriot.com/ceo-says-hospital-is-not-closing-rezoning-rejected-for-farm-store/,"Fri, 10 Jul 2026 00:24:58 GMT",CEO says hospital is not closing; rezoning rejected for farm store Patriot Publishing LLC
Jersey Mike's Subs,Opening,Sandwich franchise to open location in Chilliwack - Fraser Valley Today,https://fraservalleytoday.ca/2026/07/08/sandwich-franchise-to-open-location-in-chilliwack/,"Wed, 08 Jul 2026 18:15:59 GMT",Sandwich franchise to open location in Chilliwack Fraser Valley Today
Levi Strauss & Co.,Closing,Levi Strauss shares slip ahead of Q2 earnings report as investors await impact of FIFA World Cup campaign - livemint.com,https://www.livemint.com/market/stock-market-news/levi-strauss-shares-slip-ahead-of-q2-earnings-report-as-investors-await-impact-of-fifa-world-cup-campaign-11783531415964.html,"Wed, 08 Jul 2026 17:36:55 GMT",Levi Strauss shares slip ahead of Q2 earnings report as investors await impact of FIFA World Cup campaign livemint.com
Levi Strauss & Co.,Closing,EXEC: Athleta Parent Levi Strauss & Co. Shuttering Kentucky DC as Over 300 Face Layoffs - SGB Media Online,https://sgbonline.com/exec-athleta-parent-levi-strauss-co-shuttering-kentucky-dc-in-shift-to-dtc-continues/,"Wed, 08 Jul 2026 12:34:15 GMT",EXEC: Athleta Parent Levi Strauss & Co. Shuttering Kentucky DC as Over 300 Face Layoffs SGB Media Online
Levi Strauss & Co.,Closing,Levi Strauss Permanently Closes Kentucky Distribution Center - HarianBasis.co,https://www.harianbasis.co/en/levi-strauss-closes-kentucky-distribution-center,"Wed, 08 Jul 2026 04:32:20 GMT",Levi Strauss Permanently Closes Kentucky Distribution Center HarianBasis.co
Levi Strauss & Co.,Closing,"300+ employees face layoffs as major clothing company closes facility, despite strong earnings - MassLive",https://www.masslive.com/news/2026/07/300-employees-face-layoffs-as-major-clothing-company-closes-facility-despite-strong-earnings.html,"Thu, 09 Jul 2026 18:08:00 GMT","300+ employees face layoffs as major clothing company closes facility, despite strong earnings MassLive"
SNIPES,Closing,"Sony Settles With Fired Bungie Dev, Adds Him To Marathon Credits - Kotaku",https://kotaku.com/sony-reaches-settlement-with-bungie-director-it-accused-of-sexual-misconduct-and-adds-his-name-to-marathons-credits-2000713874,"Wed, 08 Jul 2026 22:58:38 GMT","Sony Settles With Fired Bungie Dev, Adds Him To Marathon Credits Kotaku"
Spectrum,Opening,SunCap breaks ground on final Gilbert Spectrum building - yourvalley.net,"https://www.yourvalley.net/gilbert-independent/stories/suncap-breaks-ground-on-final-gilbert-spectrum-building,700962?","Thu, 09 Jul 2026 20:15:00 GMT",SunCap breaks ground on final Gilbert Spectrum building yourvalley.net
Spectrum,Opening,Dayton Children's opens new Kids Express in Kettering - Spectrum News,https://spectrumnews1.com/oh/columbus/news/2026/07/09/dayton-children-s-opens-new-kids-express-in-kettering,"Thu, 09 Jul 2026 14:25:00 GMT",Dayton Children's opens new Kids Express in Kettering Spectrum News
Tumbles,Closing,Micron Stock Tumbles Further After Entering Bear Market - Barron's,https://www.barrons.com/articles/micron-stock-price-bear-market-0e7a6756,"Wed, 08 Jul 2026 18:59:00 GMT",Micron Stock Tumbles Further After Entering Bear Market Barron's
Vanderbilt's,Closing,Anderson Cooper Won't Inherit His Mother Gloria Vanderbilt's Fortune - AOL.com,https://www.aol.com/anderson-cooper-wont-inherit-mother-173700438.html,"Fri, 10 Jul 2026 04:00:47 GMT",Anderson Cooper Won't Inherit His Mother Gloria Vanderbilt's Fortune AOL.com
