company_name,event_type,Title,Link,Published,Summary
Marczyk Fine Foods,Closing,"Leftovers: El Chingon finally returns, fire shuts down a popular farm - Westword",https://www.westword.com/food-drink/el-chingon-returns-fire-shutters-farm-40912190/,"Fri, 17 Jul 2026 20:30:48 GMT","Leftovers: El Chingon finally returns, fire shuts down a popular farm Westword"
Main Street Market,Closing,"Checking in with Swainsboro’s own Main Street Market Antique Mall, voted best in Georgia - WJBF",https://www.wjbf.com/news/checking-in-with-swainsboros-own-main-street-market-antique-mall-voted-best-in-georgia/amp/,"Fri, 17 Jul 2026 15:27:55 GMT","Checking in with Swainsboro’s own Main Street Market Antique Mall, voted best in Georgia WJBF"
Okie Family Market,Opening,Okie Family Market to Host Free Farm Swap Event in Broken Arrow - KTUL,https://ktul.com/news/local/okie-family-market-to-host-free-farm-swap-event-in-broken-arrow-07-18-2026,"Sat, 18 Jul 2026 16:29:04 GMT",Okie Family Market to Host Free Farm Swap Event in Broken Arrow KTUL
Okie Family Market,Opening,Okie Family Market to Host Free Farm Swap Event in Broken Arrow - fox23.com,https://fox23.com/news/local/okie-family-market-to-host-free-farm-swap-event-in-broken-arrow,"Sat, 18 Jul 2026 12:26:57 GMT",Okie Family Market to Host Free Farm Swap Event in Broken Arrow fox23.com
Okie Family Market,Opening,Laurannae opens new location in Jenks - fox23.com,https://fox23.com/news/local/laurannae-opens-new-location-in-jenks,"Sat, 18 Jul 2026 02:46:31 GMT",Laurannae opens new location in Jenks fox23.com
Yellow Umbrella,Closing,"Kim (56), who runs a Korean restaurant in Gyeonggi-do Province, has not been able to sleep at nigh.. - 매일경제",https://www.mk.co.kr/en/economy/12100934,"Fri, 17 Jul 2026 02:27:44 GMT","Kim (56), who runs a Korean restaurant in Gyeonggi-do Province, has not been able to sleep at nigh.. 매일경제"
Presidente,Closing,"WWE SmackDown Review: Cody, Gunther, and Punk Raise the Stakes - Bleeding Cool News",https://bleedingcool.com/tv/wwe-smackdown-review-cody-gunther-and-punk-raise-the-stakes/,"Sat, 18 Jul 2026 18:37:09 GMT","WWE SmackDown Review: Cody, Gunther, and Punk Raise the Stakes Bleeding Cool News"
Food Value,Closing,Nostalgic Chain Is the Latest Restaurant To Announce Closures Across the U.S. - AOL.com,https://www.aol.com/articles/nostalgic-chain-latest-restaurant-announce-140000000.html,"Fri, 17 Jul 2026 19:01:46 GMT",Nostalgic Chain Is the Latest Restaurant To Announce Closures Across the U.S. AOL.com
Bulk Food,Closing,"Berks food safety and restaurant inspections found instances of dust, dirt accumulation [Updated] - Reading Eagle",https://www.readingeagle.com/2026/07/17/berks-food-safety-and-restaurant-inspections-found-instances-of-dirt-accumulation/,"Fri, 17 Jul 2026 04:01:29 GMT","Berks food safety and restaurant inspections found instances of dust, dirt accumulation [Updated] Reading Eagle"
Hashi Market,Opening,Signage Visible for One of Several Upcoming Hashi Market Locations - WhatNow,https://whatnow.com/new-york/retail/signage-visible-for-one-of-several-new-hashi-market-locations/,"Fri, 17 Jul 2026 13:12:46 GMT",Signage Visible for One of Several Upcoming Hashi Market Locations WhatNow
Ranch Market,Closing,Trump administration’s USDA lab closures threaten cyclospora research as parasite outbreak sickens thousands - SiliconValley.com,https://www.siliconvalley.com/2026/07/17/lab-closures-threaten-cyclospora-research-as-parasite-outbreak-sickens-thousands/,"Fri, 17 Jul 2026 18:17:06 GMT",Trump administration’s USDA lab closures threaten cyclospora research as parasite outbreak sickens thousands SiliconValley.com
New York Butcher Shoppe,Closing,"A Canadian café, a meat market and an art gallery: What’s new in North Texas suburbs - Fort Worth Star-Telegram",https://www.star-telegram.com/entertainment/restaurants/article316553639.html,"Fri, 17 Jul 2026 20:35:54 GMT","A Canadian café, a meat market and an art gallery: What’s new in North Texas suburbs Fort Worth Star-Telegram"
Spring Market,Closing,Why these 3 Louisiana Brookshire stores will close. Here's when - Shreveport Times,https://www.shreveporttimes.com/story/grocery/stores/2026/07/17/are-brookshires-stores-closing-in-northeast-louisiana-3-will-be-closing-soon-heres-where-when/90957323007/,"Fri, 17 Jul 2026 18:18:00 GMT",Why these 3 Louisiana Brookshire stores will close. Here's when Shreveport Times
Seasons,Opening,New Mt. Morris fire station breaks ground for 2027 opening - thetraveler.org,https://www.thetraveler.org/new-mt-morris-fire-station-breaks-ground-for-2027-opening/,"Sat, 18 Jul 2026 11:06:46 GMT",New Mt. Morris fire station breaks ground for 2027 opening thetraveler.org
Paper Source,Opening,New Barnes & Noble Opening in Orlando in Late August - WhatNow,https://whatnow.com/orlando/retail/new-barnes-noble-opening-in-orlando-in-late-august/,"Fri, 17 Jul 2026 13:58:07 GMT",New Barnes & Noble Opening in Orlando in Late August WhatNow
Ari's Pantry,Opening,The Tox Plans to Open Lymphatic Body Sculpting Studio in Rockwall - WhatNow,https://whatnow.com/dallas/retail/the-tox-plans-to-open-lymphatic-body-sculpting-studio-in-rockwall/,"Fri, 17 Jul 2026 00:43:58 GMT",The Tox Plans to Open Lymphatic Body Sculpting Studio in Rockwall WhatNow
Ari's Pantry,Closing,Why Ari's Pantry is leaving downtown Dallas - NBC 5 Dallas-Fort Worth,https://www.nbcdfw.com/video/news/local/why-aris-pantry-is-leaving-downtown-dallas/4051428/,"Sun, 19 Jul 2026 00:24:06 GMT",Why Ari's Pantry is leaving downtown Dallas NBC 5 Dallas-Fort Worth
Ari's Pantry,Closing,Wilonsky: How the storm battering downtown Dallas claimed its only grocery store - Dallas News,https://www.dallasnews.com/opinion/commentary/article/downtown-dallas-aris-grocery-vacant-retail-future-22348363.php,"Fri, 17 Jul 2026 10:03:02 GMT",Wilonsky: How the storm battering downtown Dallas claimed its only grocery store Dallas News
