company_name,event_type,Title,Link,Published,Summary
United Express,Closing,Endeavor Air Flight EDV5488 Returns to LaGuardia After Three-Hour Flight - Nomad Lawyer,https://www.nomadlawyer.org/endeavor-air-flight-edv5488-mitsubishi-crj900-return-laguardia-2026,"Sat, 01 Aug 2026 11:12:28 GMT",Endeavor Air Flight EDV5488 Returns to LaGuardia After Three-Hour Flight Nomad Lawyer
Atlas Market,Opening,World Taekwondo Grand Prix to Open in Muju in September - Seoul Economic Daily,https://en.sedaily.com/sports/2026/08/03/world-taekwondo-grand-prix-to-open-in-muju-in-september,"Mon, 03 Aug 2026 08:16:39 GMT",World Taekwondo Grand Prix to Open in Muju in September Seoul Economic Daily
Atlas Market,Opening,Nexen Tire Builds Local Value Chain to Expand ASEAN Presence - Seoul Economic Daily,https://en.sedaily.com/society/2026/08/03/nexen-tire-builds-local-value-chain-to-expand-asean-presence,"Mon, 03 Aug 2026 00:21:16 GMT",Nexen Tire Builds Local Value Chain to Expand ASEAN Presence Seoul Economic Daily
The Bodega,Closing,The tiny town of Bodega is home to Sonoma County's shortest parade — and it's tomorrow! - sebastopoltimes.com,https://www.sebastopoltimes.com/p/the-tiny-town-of-bodega-is-home-to,"Sat, 01 Aug 2026 14:23:59 GMT",The tiny town of Bodega is home to Sonoma County's shortest parade — and it's tomorrow! sebastopoltimes.com
Eagle,Closing,Kroger Is Quietly Closing Dozens of Stores in 2026: See the Complete List of Locations - inc.com,https://www.inc.com/amaya-nichole/kroger-store-closures-2026-list-of-shuttered-locations/91383250,"Sun, 02 Aug 2026 15:14:35 GMT",Kroger Is Quietly Closing Dozens of Stores in 2026: See the Complete List of Locations inc.com
Little Joe's,Closing,"'Dinos After Dark' draws crowds, complaints at San Antonio Zoo - MySA",https://www.mysanantonio.com/news/local/article/san-antonio-zoo-dinos-after-dark-crowds-22370811.php,"Sun, 02 Aug 2026 20:01:39 GMT","'Dinos After Dark' draws crowds, complaints at San Antonio Zoo MySA"
Little Joe's,Closing,Iconic San Antonio ice house closes its doors and more popular stories - sanantonio.culturemap.com,https://sanantonio.culturemap.com/news/city-life/popular-stories-little-joes-closed/,"Sat, 01 Aug 2026 12:55:08 GMT",Iconic San Antonio ice house closes its doors and more popular stories sanantonio.culturemap.com
Little Joe's,Closing,"After 57 years, San Antonio ice house pours its final round - MySA",https://www.mysanantonio.com/food/article/little-joes-ice-house-closing-22363768.php,"Sat, 01 Aug 2026 02:11:21 GMT","After 57 years, San Antonio ice house pours its final round MySA"
Seafood City,Opening,I tried every food stall at Seafood City. Your guide to the best bites - azcentral.com and The Arizona Republic,https://www.azcentral.com/story/entertainment/dining/2026/08/01/seafood-city-chandler-food-hall/91077730007/,"Sat, 01 Aug 2026 12:00:00 GMT",I tried every food stall at Seafood City. Your guide to the best bites azcentral.com and The Arizona Republic
Market on Melrose,Closing,Melrose Plaza honors 'Living Legends' on history wall as it celebrates one-year in Roanoke - Roanoke Times,https://roanoke.com/news/local/article_5bf5d54a-4f38-4ed3-bc80-8938de2aa558.html,"Sat, 01 Aug 2026 09:30:00 GMT",Melrose Plaza honors 'Living Legends' on history wall as it celebrates one-year in Roanoke Roanoke Times
Seasons,Opening,House of the Dragon Finally Reveals Dreamfyre as Director Explains Helaena’s Dream - ComingSoon.net,https://www.comingsoon.net/tv/news/2170346-house-of-the-dragon-dreamfyre-helaena-dream-explained,"Mon, 03 Aug 2026 04:25:46 GMT",House of the Dragon Finally Reveals Dreamfyre as Director Explains Helaena’s Dream ComingSoon.net
SunLife Organics,Opening,SunLife Organics’ Billion-Dollar Smoothies Are Headed To Wynwood - Hoodline,https://hoodline.com/2026/08/sunlife-organics-billion-dollar-smoothies-are-headed-to-wynwood/,"Sat, 01 Aug 2026 12:28:01 GMT",SunLife Organics’ Billion-Dollar Smoothies Are Headed To Wynwood Hoodline
Dollar General,Opening,Dollar General now open in Willmar - West Central Tribune,https://www.wctrib.com/business/dollar-general-now-open-in-willmar,"Sat, 01 Aug 2026 18:32:00 GMT",Dollar General now open in Willmar West Central Tribune
Meadow Lane,Closing,Roadworks: 24 traffic restrictions and closures across Rushcliffe from 3 August - West Bridgford Wire,https://westbridgfordwire.com/roadworks-24-traffic-restrictions-and-closures-across-rushcliffe-from-3-august/,"Sun, 02 Aug 2026 14:15:00 GMT",Roadworks: 24 traffic restrictions and closures across Rushcliffe from 3 August West Bridgford Wire
Market Square,Closing,Los Pueblitos at Market Square closing after 30 years in business - KSAT,https://www.ksat.com/news/local/2026/08/01/market-square-business-closes-after-30-years/,"Sat, 01 Aug 2026 23:41:40 GMT",Los Pueblitos at Market Square closing after 30 years in business KSAT
Parkrose Grocery,Opening,New ‘Parkrose Grocery’ envisioned to replace now-closed Grocery Outlet - AOL.com,https://www.aol.com/articles/parkrose-grocery-envisioned-replace-now-225647000.html,"Sun, 02 Aug 2026 00:49:54 GMT",New ‘Parkrose Grocery’ envisioned to replace now-closed Grocery Outlet AOL.com
The Source,Closing,Closing the 'loopholes' in cyberspace to protect children at the source. - Vietnam.vn,https://www.vietnam.vn/en/bit-ke-ho-khong-gian-mang-de-bao-ve-tre-em-tu-goc,"Sat, 01 Aug 2026 16:53:39 GMT",Closing the 'loopholes' in cyberspace to protect children at the source. Vietnam.vn
Harps Food Store,Closing,"River Valley Restaurant Inspections: Food debris covering floor, equipment - River Valley Democrat-Gazette",https://www.rivervalleydemocratgazette.com/news/2026/aug/03/river-valley-restaurant-inspections-food-debris/,"Mon, 03 Aug 2026 06:00:00 GMT","River Valley Restaurant Inspections: Food debris covering floor, equipment River Valley Democrat-Gazette"
Supermarket,Opening,Major supermarket brand wants to open new stores in Cambridgeshire - Cambridge News,https://www.cambridge-news.co.uk/news/local-news/major-supermarket-brand-wants-open-34382858,"Sun, 02 Aug 2026 15:00:00 GMT",Major supermarket brand wants to open new stores in Cambridgeshire Cambridge News
Supermarket,Opening,Supermarket giant opening new store in Merseyside seaside town - Liverpool Echo,https://www.liverpoolecho.co.uk/whats-on/whats-on-news/supermarket-giant-opening-new-store-34390706,"Sat, 01 Aug 2026 20:29:00 GMT",Supermarket giant opening new store in Merseyside seaside town Liverpool Echo
Whole Foods Market,Closing,San Francisco's Buffalo Whole Foods Market to close after more than 50 years - NBC Bay Area,https://www.nbcbayarea.com/news/local/sf-staple-grocery-store-closes/4122086/,"Sat, 01 Aug 2026 01:17:43 GMT",San Francisco's Buffalo Whole Foods Market to close after more than 50 years NBC Bay Area
The Store,Closing,Pizza chain struggling after losing hundreds of locations - thestreet.com,https://www.thestreet.com/restaurants/papa-murphys-struggling-after-losing-hundreds-of-locations,"Sun, 02 Aug 2026 20:49:02 GMT",Pizza chain struggling after losing hundreds of locations thestreet.com
The Store,Closing,"After nearly a century in business, Lancaster menswear retailer is closing its doors - Buffalo News",https://buffalonews.com/news/local/business/article_b758554a-5b2a-4f85-be8e-ec5100f00b4f.html,"Sun, 02 Aug 2026 13:00:00 GMT","After nearly a century in business, Lancaster menswear retailer is closing its doors Buffalo News"
Weiser ID,Closing,"Tartar fire grows to 94,575 acres, 17% contained, Highway 95 back open - KBOI",https://idahonews.com/news/local/tartar-fire-burns-94000-acres-in-idaho-highway-95-closed-evacuations-ordered,"Mon, 03 Aug 2026 04:03:21 GMT","Tartar fire grows to 94,575 acres, 17% contained, Highway 95 back open KBOI"
Omaha Steaks,Opening,Omaha Steaks opening new retail store at Lady Lake Crossing - Villages-News.com,https://www.villages-news.com/2026/08/02/omaha-steaks-opening-new-retail-store-at-lady-lake-crossing/,"Sun, 02 Aug 2026 22:30:49 GMT",Omaha Steaks opening new retail store at Lady Lake Crossing Villages-News.com
Green Hills,Closing,Porirua roadworks planned for 1 to 7 August - Porirua News,https://www.poriruanews.co.nz/2026/08/01/porirua-roadworks-planned-for-1-to-7-august/,"Sat, 01 Aug 2026 03:21:22 GMT",Porirua roadworks planned for 1 to 7 August Porirua News
Gong Cha,Opening,Nothing Bundt Cakes franchisee to open sister store with a ‘bubbly’ twist - the-sun.com,https://www.the-sun.com/money/16771173/gong-cha-bubble-tea-opening-texas-nothing-bundt-cakes/,"Sun, 02 Aug 2026 10:02:36 GMT",Nothing Bundt Cakes franchisee to open sister store with a ‘bubbly’ twist the-sun.com
Bountiful Harvest,Opening,‘Preserving your bountiful harvest’ with Central Gorge Master Gardener Association - Columbia Gorge News,https://www.hoodrivernews.com/free_news/preserving-your-bountiful-harvest-with-central-gorge-master-gardener-association/article_ea850200-f2c5-4f7b-8457-8d427cd7c2ca.html,"Sat, 01 Aug 2026 21:28:00 GMT",‘Preserving your bountiful harvest’ with Central Gorge Master Gardener Association Columbia Gorge News
Bountiful Harvest,Opening,‘Preserving your bountiful harvest’ with Central Gorge Master Gardener Association - Columbia Gorge News,https://www.columbiagorgenews.com/free_news/preserving-your-bountiful-harvest-with-central-gorge-master-gardener-association/article_ea850200-f2c5-4f7b-8457-8d427cd7c2ca.html,"Sat, 01 Aug 2026 21:28:00 GMT",‘Preserving your bountiful harvest’ with Central Gorge Master Gardener Association Columbia Gorge News
Ahold Delhaize,Closing,Stop & Shop to Close Westfield and Basking Ridge NJ Stores This Fall - The Eastern Herald,https://easternherald.com/2026/08/01/stop-shop-westfield-basking-ridge-new-jersey-closures/,"Sat, 01 Aug 2026 08:39:26 GMT",Stop & Shop to Close Westfield and Basking Ridge NJ Stores This Fall The Eastern Herald
Village Market,Opening,Carrefour To Open 6th Kenyan Outlet at Village Market - The Kenyan Wallstreet,https://kenyanwallstreet.com/carrefour-to-open-6th-kenyan-outlet-at-village-market,"Sat, 01 Aug 2026 02:49:28 GMT",Carrefour To Open 6th Kenyan Outlet at Village Market The Kenyan Wallstreet
Giant Food Store,Closing,Walmart rival confirms August 6 store closure as 100-year-old chain makes promise to shoppers - the-sun.com,https://www.the-sun.com/money/16779743/walmart-rival-confirms-store-closure-chain-makes-promise/,"Sat, 01 Aug 2026 16:38:19 GMT",Walmart rival confirms August 6 store closure as 100-year-old chain makes promise to shoppers the-sun.com
Country Fair,Closing,"Napa Town & Country Fair returns with music, rides and new attraction - The Napa Valley Register",https://napavalleyregister.com/news/napa-town-country-fair-2026/article_88765a9e-6d20-4e10-bf10-1eea3c08c2d4.html,"Sun, 02 Aug 2026 16:00:00 GMT","Napa Town & Country Fair returns with music, rides and new attraction The Napa Valley Register"
IBEX,Closing,"IBEX kicks off August higher and flirts with 20,000 points, lifted by falling oil - marketscreener.com",https://www.marketscreener.com/news/ibex-kicks-off-august-higher-and-flirts-with-20-000-points-lifted-by-falling-oil-ce7f50d8d089f221,"Mon, 03 Aug 2026 07:22:27 GMT","IBEX kicks off August higher and flirts with 20,000 points, lifted by falling oil marketscreener.com"
