company_name,event_type,Title,Link,Published,Summary
GO Supermarket,Closing,Albertsons Financial Stock Review: Let's Go Supermarket And Stock Market Shopping: $ACI American Idol (Zhxe5ZDUuR) - Mshale,https://news.google.com/rss/articles/CBMiW0FVX3lxTE42TVJxM1FwOTJsMU0yYjhRTHIwS1c0R1FIRHBBT2NUZjRYblNocEMySWxVbldJWHFSWmRfa3Bkd1BLenBPbTZBZEVLU1F2cGMtUUdrbmdVaGZaa2M?oc=5,"Tue, 25 Aug 2026 19:44:24 GMT",Albertsons Financial Stock Review: Let's Go Supermarket And Stock Market Shopping: $ACI American Idol (Zhxe5ZDUuR) Mshale
Main Street Market,Closing,Second Saturdays on Main Street - South Jersey Media,https://news.google.com/rss/articles/CBMiggFBVV95cUxNUnhCbG9sTzZnREZwYjVTc2NmZGVYSGNpc1JsV0NwOV9pbDRzc3BONUY4Ym1QZ09KVXZDWjI4ZGVmU1RGT0p5azgwQUdMSmJTUWtpQjF6TGlsdklTUEVsUjhLV2FMRWFjcmtESUlRSVc2MDdxa3hSRTlEbmxWUFZ0bkRR?oc=5,"Wed, 26 Aug 2026 13:00:00 GMT",Second Saturdays on Main Street South Jersey Media
Country Boy,Closing,Luke Bryan in ‘Praying by the Rules’: Faith Isn’t About Being Perfect - ChurchLeaders,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPYVl5bTk3TzlUQUZqVnd6cHRyb3k1RVZWcXR6OWIySDUxeUVwRkZnRXJUak1tbzh5alBIM0g0VlRhS0VQenNlVmVBRzBHQ1plR2VYUG1rTklVcHl0VHFLcE9vOERtM0RST01HZWNFcERSSWpKeElPeHFQZmY2VXNma3V1SXZKX21L?oc=5,"Tue, 25 Aug 2026 20:32:15 GMT",Luke Bryan in ‘Praying by the Rules’: Faith Isn’t About Being Perfect ChurchLeaders
The Texan,Opening,Hickory's Smokehouse 'officially confirm' Newcastle opening as famous pub taken over - Chronicle Live,https://news.google.com/rss/articles/CBMiugFBVV95cUxNRlljZlpiRG9KNk1jdFdlOHJCeVlnZ0dFakMyOS16Y0VGVWJ6cWFJaTY5TW44SWpIeUV5OHBrRERILXNRNE9iS0F2dmZBdTJ4MklrWDBveEVxeHMxblppMDFuRUZRdWVaR18xZGpfaE4zSGN0U3BWU3FFTlY0aTFqNTN2Q3RTemV6eXNvOU01Mmo0OUFxcTRiRGJoU3VaMGowRnNrSWpxUzB4bS1ZRGpKRVpwTnZRWmxSaVHSAboBQVVfeXFMTUZZY2ZaYkRvSjZNY3RXZThyQnlZZ2dHRWpDMjktemNFRlVienFhSWk2OU1uOElqSHlFeThwa0RESC1zUTRPYktBdnZmQXUyeDJJa1gwb3hFcXhzMW5aaTAxbkVGUXVlWkdfMWRqX2hOM0hjdFNwVlNxRU5WNGkxajUzdkN0U3plenlzbzlNNTJqNDlBcXE0YkRiaFN1WjBqMEZza0lqcVMweG0tWURqSkVacE52UVpsUmlR?oc=5,"Wed, 26 Aug 2026 12:01:00 GMT",Hickory's Smokehouse 'officially confirm' Newcastle opening as famous pub taken over Chronicle Live
United Express,Closing,Starlink on United Airlines: What the Numbers Actually Show - BASENOR - Tesla Accessories,https://news.google.com/rss/articles/CBMimAFBVV95cUxNMmZNelZ0RGJ4alZhT25LdmNrdV9EV1pVQWVlUV9sNFYwejAzdG9LYVItSXlGMlZtVFF0c3dQOGNPbktEWHNiNEx1dkp0WlV2Qi1sZjVLQkpQSlIxTXJWUHFCaUVFOGNrZi1ycGFFZW9JSkhaT1ppM0lFQnZMRmhqLUxpdlVtNU1GMVJlVkRWZGU3eXhjWEJGcA?oc=5,"Wed, 26 Aug 2026 04:06:57 GMT",Starlink on United Airlines: What the Numbers Actually Show BASENOR - Tesla Accessories
United Express,Closing,"Circuit Fault, Not Staffing, Blamed for Buffalo Airport Delays - thetraveler.org",https://news.google.com/rss/articles/CBMikwFBVV95cUxPMUNWQnpGN1pCZmVJNUlrbkt2cmM2Z3pfMFNJcXAtVGxFOVdSTTVsUVhLRHRvVXZOUzc5QWxnbExuVHczY1p4N195TXNZaTNrSms5QnZkWEhkS0x6REVOSTlXc2lCSC05dE5UVHJCR09tV3FEUEhQemlTQXpBcExlVlB6SEh1VjFaaThteUNlZ2E2dm8?oc=5,"Tue, 25 Aug 2026 13:36:56 GMT","Circuit Fault, Not Staffing, Blamed for Buffalo Airport Delays thetraveler.org"
Maxwell's Market,Closing,Dubai’s hotel sector rebounds as mid-market properties drive occupancy and growth - Hotelier Middle East,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQWUZ5MUR1ZzB4aGg2M2c5b0pSVEFTOVh4WkhRNGpkVGR6Ry1BSlNtNER5Mk9GYU9wbUNub3JnLWc5aGgwU3dPQVFCVDhGRTZ4TDhPZm9HMEhUWDJoRHg1bGVFME5LcEZ0d2JmYno2ZWdkZkJfd0VQXzB2YlZxSFlMYXo5a2VOTHRJcU5PRG9YVTRqWmJaMTVsMUMtblAxc2M4WTNMdzhLa0hSWUdDaWpQUEZRdU16ZXJnVWlR?oc=5,"Wed, 26 Aug 2026 05:00:00 GMT",Dubai’s hotel sector rebounds as mid-market properties drive occupancy and growth Hotelier Middle East
Bread Basket,Opening,Popular Sarasota bakery opens second location in Lakewood Ranch - Sarasota Herald-Tribune,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPeDNwcFVDdUlkaWZXRlVOU0V5Nk83Ty05bk9YSDM3SlZqdTdGbWM0dHJQRThSTndCVU9NcFpkSmVyRVBabTA5VjdtWGhqSXBvMVo1dmVYbC1jRng5UjB4LTExUU1vdklZMDE3bFdESUNFZHN4a0dwN1BmTVVyVUo0THdBU056aUlFUDRrZmpZalU1QTV1MWpZWWk0cGhFb2stTEdpYmMxRHIzYXpLdlRDc1pESVVYX2NISzczNXhJMU5LUm9rNFVGWWVaOW1XSUxya2pMZ0ZrNDFIYlkw?oc=5,"Wed, 26 Aug 2026 09:13:00 GMT",Popular Sarasota bakery opens second location in Lakewood Ranch Sarasota Herald-Tribune
The Bodega,Opening,"The Friendly’s Planned B’s Bodega NYC-Inspired Eatery Scrapped For San Diego's North Park, Concept’s Future Uncertain - SanDiegoVille",https://news.google.com/rss/articles/CBMihAFBVV95cUxOMVQ0bVFyb25RSlowV0NETUNoZEFoSjdqN3FiekNNOHlWWllwR1BLLV83a0xwdWFRYzVFTVI3ajlKdVlEaGRGX3lZclNBZ0p3MFJKSHNuVGpjRDAyMUJUcUlRODFkaTZnOW4xdWxZWm4wZHd4ZHBQaXFHVWJRQ3ExY2FhTkc?oc=5,"Tue, 25 Aug 2026 01:09:36 GMT","The Friendly’s Planned B’s Bodega NYC-Inspired Eatery Scrapped For San Diego's North Park, Concept’s Future Uncertain SanDiegoVille"
Eagle,Closing,Dollywood axes 35-year 'mountain' tradition - & the skies will be less majestic - the-sun.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxQQk9oRFBKUFdfeHduX0VIODZKUEs4d0JsbWo4NGY5Xzg2YmV1T050Umx5eTJubE15bVNwdkRoUWhzMGdNcW80VHBOUTdqMUluWFZLVm5KZU5mczZhdXFSbTBPbjdWUWYtQmcwdmR3OUhtX0JyR3ltZThZXzNCS2Q1c29yR0hqYkRjZW41TzgxTUpaVkdtMXVrRVRoN1RhSHhIQ045enkxWTVYR25nQ0E?oc=5,"Tue, 25 Aug 2026 13:23:14 GMT",Dollywood axes 35-year 'mountain' tradition - & the skies will be less majestic the-sun.com
Swift Foods,Opening,Flying from NAIA T3? Starbucks Reserve is now open - Bilyonaryo,https://news.google.com/rss/articles/CBMikwFBVV95cUxQUFhKM3lOX0pacS1nc1VHYXhpQWZSQmtmNndCQXl0YnI5Y1E1VjRXTVg5NVJXSVRDS1FGRVcwX21KdktJZ1JyekJzTnMzNTFqY1BRWWpRSU9TaDRnQk9YOEdfeWFaTjlfbTRLSVFzNUVhekt0b1hUNjhYMHZIRlV2bFNBNHpfT3dLanJXQ2tsanRCUWs?oc=5,"Tue, 25 Aug 2026 05:49:17 GMT",Flying from NAIA T3? Starbucks Reserve is now open Bilyonaryo
Food Value,Closing,ASEAN dialogue puts forward nine priorities to strengthen food security - Khmer Times,https://news.google.com/rss/articles/CBMisAFBVV95cUxQMFZDZW1yZk9WUGwxdHllZlU2OVZxcnZONEphem5meTJwY2NpVzdYUHF5MzQ3TnpYWFlBSFFtNTJOTm5WbnpobkNhcWIxWnFDU0ZuMlRTZGxpSzZNcHZOOHZCdzQyRWdpZkFKd3NncXZQT1AxbTNfVUdOcWxkU3NxSGZyUTg1YnlRV1RfdWdtcE1OWnJTbmNuMkd5YjM2cy1zWFd2Z0NzbGVoS3hoV0ZvSA?oc=5,"Wed, 26 Aug 2026 18:33:25 GMT",ASEAN dialogue puts forward nine priorities to strengthen food security Khmer Times
Food Value,Closing,7 Fast Food Chains That Are No Longer Worth The Wait Or The Money - AOL.ca,https://news.google.com/rss/articles/CBMickFVX3lxTFB5ZktlVXdKUjEwUTdsaFVkQXdzUm5TUUtqSy1UbXcwMHlIWnA3QUMyc3ZjTjdvNl9qcERkNTlncmQxTEFiMXVhLURoVEEtVml0VnotYVkzSTd5VEpudGM5UGd0QzlubGtDQzhVMkFRQTdsQQ?oc=5,"Tue, 25 Aug 2026 21:38:39 GMT",7 Fast Food Chains That Are No Longer Worth The Wait Or The Money AOL.ca
Coborn's Market & Table,Opening,Coborn’s plans a second Market & Table store in the Twin Cities - Bring Me The News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOTlowSlgtSFVoX3VaYVJ4UWhwcUdnSGVsQ20wU0hZSEtBM2NCTTV2eW5KdU85NlZYNVFzWEJkaFJFbUdwMWxXblFmaVhkMEV3TG5tYUJCS2UzZC00Q0JYWk5ja0Rub1BmMGdGNkFHYVlwZnV1aWhURDZmb3R3bTdxaG02UlBRWjg1b0k0RUd4X0IzMzZZYkVjV0tNUmRpMGVzSnY1N2p6TFRoNk0?oc=5,"Wed, 26 Aug 2026 19:49:43 GMT",Coborn’s plans a second Market & Table store in the Twin Cities Bring Me The News
Southern Market,Opening,Deepa Jewellers IPO to Open September 1; Raises Rs 250 Cr - Whalesbook,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPeEJ0UXl6NG1zN2JXTG9wRHNHVkV4dWkzbnpiMm1rZVZMLVdyTHpvVjFtMnJMaThXX0l5ZWlKa2M2d2xQZlVIZDV0SldlVUhOM3ItZzh3MjNaWjBycm5uRzJLaWM2UWdBNFhVaVd5SlFUUFAtYlJzbTJ5MVBGczFuWFVrOTlidUdfemdjSmg5aEJRS0g3aFNUdFdZTVJxdjNZa1pRQXVsRWN3NE0ycXRmX1E0VklXM3p1Q1ZvNWxRWmctWHc?oc=5,"Wed, 26 Aug 2026 14:33:05 GMT",Deepa Jewellers IPO to Open September 1; Raises Rs 250 Cr Whalesbook
