company_name,event_type,Title,Link,Published,Summary
Albertsons Market,Closing,"Albertsons Is Closing Safeway, Acme & More Stores Across The Country—Here’s What We Know - AOL.com",https://news.google.com/rss/articles/CBMihwFBVV95cUxPMXRGdzg1LUpxeWoydmF4cHdKeDBpVThKTERnWEFfbk13LUYtVnhrelFYSzJ0MndZN0FrZnI0dVN5MzFZN1h2cjdXalVsQ2xjdG1qSGdTdXJoaE0wS09LNU44LTFQQXhod3MzMi1NYWVFUGwtU2psZ1Bsc2g1ZnpJclBQenVWczQ?oc=5,"Wed, 12 Aug 2026 21:00:58 GMT","Albertsons Is Closing Safeway, Acme & More Stores Across The Country—Here’s What We Know AOL.com"
Albertsons Market,Closing,Safeway is closing some US stores. Are any Arizona stores affected? - AOL.com,https://news.google.com/rss/articles/CBMigwFBVV95cUxQTm1UWUhPRHNJZnVFQWJ4NExPX1NrUXBFZnZfVnExQ1N2ajduRE1QOWxKV2lJWlVza3BCTDFtUE9PdFd0T0JKWWxoNjdqNXpRU3ZzekU3WmhJaDRRSjJsYmpuOVJmM3lOMVU2QnU5eHRRdUxPVjVpRXg2QXdyU0l2Y2tocw?oc=5,"Wed, 12 Aug 2026 16:28:44 GMT",Safeway is closing some US stores. Are any Arizona stores affected? AOL.com
Southern Steer Butcher,Opening,Southern Steer Butcher hits Surprise market - yourvalley.net,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOVTdzdHp0dFYxVzliT1kwZHhHRV9wdFh2Q2hnUG9NQ0J4QVRsN3htdUxRbHREdEN3UTNpaERvUWNuRGRTMDk0eHRQajhLaVBUS0RqelE5eERFV0t3cnM2M1hQS3Vna0M0czBvdjN6bGo2QjE3dHQ5MjNNWVZGb2VUN2NWY3dBZU9OU1RiMjc3eVdWaHlYa0JodGRYUmh2eTJncFpZdV81eC1BZw?oc=5,"Wed, 12 Aug 2026 16:00:00 GMT",Southern Steer Butcher hits Surprise market yourvalley.net
BAZAR,Closing,"Independence Day 2026: Delhi put on high alert, kite flying banned, road closures announced; Know all details - DNA India",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPX2o3Mi1qbVdqYndtZ2VDNkR2NjVoS1ctb1ktNmppRlNHd2lMeE04UWZvcjZENHBrTkpsTUYzdmRBNjVaLV9UY0NSNVZacVh3RVJLaTJkQ0ttbHJIeXBzaXdlcTY0MXJMU2ZUdTFjenhtMmVMWjZjNGt0MzkxTDJwakNzN3BCUHJWR3R5dXljeEgwaGhqdkEzTXJodHl5dWx3M1hsQUVaa0hxWTR4bE80Vk1adkVBNWtfWTkwWlp5SHhoUk9zRkdxQUJkSjBnZHRHd2NLSDdHQ251SzNNNGZXQ296ZG5sS1NBOGZn0gHrAUFVX3lxTE9fajcyLWptV2pid21nZUM2RHY2NWhLVy1vWS02amlGU0d3aUx4TThRZm9yNkQ0cGtOSmxNRjN2ZEE2NVotX1RjQ1I1VlpxWHdFUktpMmRDS21sckh5cHNpd2VxNjQxckxTZlR1MWN6eG0yZUxaNmM0a3QzOTFMMnBqQ3M3cEJQclZHdHl1eWN4SDBoaGp2QTNNcmh0eXl1bHczWGxBRVprSHFZNHhsTzRWTVp2RUE1a19ZOTBaWnlIeGhST3NGR3FBQmRKMGdkdEd3Y0tIN0dDbnVLM000ZldDb3pkbmxLU0E4Zmc?oc=5,"Wed, 12 Aug 2026 06:18:00 GMT","Independence Day 2026: Delhi put on high alert, kite flying banned, road closures announced; Know all details DNA India"
BAZAR,Closing,Delhi Traffic Advisory: Major Road Closures and Restrictions for Independence Day Full-Dress Rehearsal on - LatestLY,https://news.google.com/rss/articles/CBMi9gFBVV95cUxPdTZBUnp6ay13X1dzRkprRDlqVXpfaXhZYnJaU1N4TjdkUXgyZHRTNldobEc0cUhmZi1hS0hYeU1wOU1GQjVHS2kwR0lPU2pNemRyaWlzc24tSjFROHg5VXVjX2tPaFVvLWZDOWZ4YlMwdlE5VDZIRjdXODJqdkhnN2R5UVJFdFJNVFp5RjlrOTNZWHBOTEtyaC1oUkJiVVVSLXhIYWd5X3ZidVVEVHZuUjFnb0xqaXItV2djbUdlZF95NGpfU1hYUnBpUDQzMklGaG9LRTFZOURFSlNmNWxScS05cS1rS2VCUEwtTE02dndnZGtlWVHSAfsBQVVfeXFMTThhdGRpUDNOdjVacUZ2YnlEU1RhdWZSb09vcmk3V2FsVnhSVmgwVkRsNlQzZXBUdldlUXAxSUVteGhUd0dfNHBLR0lPTmx6N19mUDBSYmdXVkFuTkdBSWgwQjBiVGN5RnVpaE1paVdUUzBUMGFtaUVxQ3Q3aTA1SU1qQ2Q2R0JWVGxnMk9QX0FvSWRCdG9jSUZab2x5TUZnZ0d3TTk3QXFoSnNVdXZQNzA5MS1PSEVuTDBlZDB1Y1dkcXg5bmc3UG8xSWRua2ktdHF0emN0bWtaSmZHRzB5bDFHbkdDeEloM2lkbDFOaXpVZVZtYnNLeTFFTE0?oc=5,"Wed, 12 Aug 2026 02:02:48 GMT",Delhi Traffic Advisory: Major Road Closures and Restrictions for Independence Day Full-Dress Rehearsal on LatestLY
World Fresh Market,Opening,world_fresh - Northeast News KC,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPcVhpX3AzSGFZWTF0NnlZb09hanJKVUUxNGxwYndTQ1dpakZ5WWpHbkh4MkZEUkd4RkNfMEdlVnlPcm9wLUowSjc4VS1IZFgtN1NOVy0xV1Jlb2lBWjRraEVYdFNBR1NDVzFrTzYwdDlCRDUxTVZkSlJmUmVuVk82Z3N0Slg3M3d2Y0Vsd2p4cVpNREliYWRraDFEVE9UNUxxU3E0Z0ZnVEtubTByZk9hUXhQa3BQTFNiLVBwc2g2dGVpRWM?oc=5,"Wed, 12 Aug 2026 22:19:17 GMT",world_fresh Northeast News KC
World Fresh Market,Opening,"World Fresh Market Celebrates Grand Opening, Revitalizes Chouteau Retail Corridor - Northeast News KC",https://news.google.com/rss/articles/CBMiswFBVV95cUxQb0o3R2RZWWhydE8tN3IzQmRiYXVWR3BCclk3WVUxakNJc2RnWjc4bzEybnZiMVhoTlRHREcycUdEVU9fNl9fd09ZdHNyaWMzTjNWbVg1aGRnZV9HTFNiazNONjR3WU42WERQb3JaY2VJb3V5UTRHa3lyZlY5VElnRHp0VWZLNi0yZzJxcTJqelM2RFoybm5pckZINV8wdVhrdFhnemM0b1ZTUm9zV1FUZHF1aw?oc=5,"Wed, 12 Aug 2026 18:44:31 GMT","World Fresh Market Celebrates Grand Opening, Revitalizes Chouteau Retail Corridor Northeast News KC"
Food Value,Closing,The 2026 Food Value Chain (FVC) training course: Marking 12 years of ASEAN – MAFF – HRD cooperation. - Vietnam.vn,https://news.google.com/rss/articles/CBMirwFBVV95cUxQOFBzRkFiWUpsMC1CZDhPWDJUM3NmeEtVV19FeGZZUnlRSENqSnF0QkR6c1k5X1VnMnBsaVJhOWdLSm5YTEF5OFl2cjlFZjJLRGZpZ0htcktPVWRuYjJEQUNrR25xM3B1NmlpNXdKNG92dHo1bW9CRU41cXp1Y0RlenRyWFlWdVpfWmxjN1J3WXVfbFA2TUNNd0xQU0NhVGpfOGxqZ3FSYlZUVkplcklN?oc=5,"Thu, 13 Aug 2026 14:03:31 GMT",The 2026 Food Value Chain (FVC) training course: Marking 12 years of ASEAN – MAFF – HRD cooperation. Vietnam.vn
Seafood City,Opening,Seafood City Supermarket-Oxnard California 🇺🇸Asian Market-Now Openตลาดอาหารเอเชียในรัฐแคลิฟอร์เนีย West Ham Fc (1pKYHGSZ5d) - Mshale,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1MckFVUmFsR1pzaGd1OVc4bDNNczJvaldMNlk0WVp4emJwZ3pKVHcwbFo5MmZyeUhLYkxaRE5ranpva0RnV05xMXZ5LUR0RlZBWFlqVTFPVUtjMm5HVTY1cg?oc=5,"Wed, 12 Aug 2026 10:47:59 GMT",Seafood City Supermarket-Oxnard California 🇺🇸Asian Market-Now Openตลาดอาหารเอเชียในรัฐแคลิฟอร์เนีย West Ham Fc (1pKYHGSZ5d) Mshale
Eagle,Opening,Wegmans to break ground today on first Pittsburgh-area store in Cranberry Township - cbsnews.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxOb28tYXFwQzhLNi00RTZpaTBUX3B1ZmY5dnlaZGstY29XQjlLYXJ4djJ4RXYzRXJyc1BUOWhiTHFMenZybDZtcjY4QkJrd0FGTGo4ajJSd0J2X0JIeDk0N2ljQWw0V3dBREg0eXk5WEItX3B6a0VnX2dfOGFpYzY1WU5yN0lYSldFN0xDbUZZNU5sRGc1aEtGS0RPS0k3dzEwejRYaFRiUQ?oc=5,"Thu, 13 Aug 2026 09:38:42 GMT",Wegmans to break ground today on first Pittsburgh-area store in Cranberry Township cbsnews.com
