company_name,event_type,Title,Link,Published,Summary
Ideal Market,Closing,"Balde out, Salinas in? Barcelona prepare for left-back shake-up - LiveScore",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNZl9sRFdBRDhtQm5Fc0FtSmkwVlJDcHdBMndNbDhSUm04ZDlGUFNocjFnZXZmM3F3UWRDMkFncTBaVzEtLUpETFJLa0V0aW9WQ1pYUFptdXNMVG5WNXRaVkdfUVU5TWFSQWFsM19fN1htNlRZR1FNb2VEYVdfRk5mZ25MVnFjbmw4ZmVxeHRrb3RKTVlRVllTUDBHVHBYdzBWT1Y2dWMtd1FvUUFVeXdHeFlxVDRHc0Z6OGVPWWFtYk5ZMHdRTThxTQ?oc=5,"Sat, 22 Aug 2026 19:18:53 GMT","Balde out, Salinas in? Barcelona prepare for left-back shake-up LiveScore"
Country Boy,Opening,Country Boy Brewing: 8/21/26 - FOX 56 News,https://news.google.com/rss/articles/CBMicEFVX3lxTE1BV2RNR0p0RkJNUmlvRnBrOXVNcm9zM28zWHhPYURoOUtwMDA5SlpXZ0kzUVZ5M1pjZUxhcWx1a21EZEZDU2gteVIycVJYa3cyVWFsdXVmNDZDM3FzaUFGdlRVUl9DXzRja2VrWVF5Z2k?oc=5,"Fri, 21 Aug 2026 11:32:25 GMT",Country Boy Brewing: 8/21/26 FOX 56 News
Presidente,Closing,Presidente Claudia Sheinbaum presents the Olina Cargo Mini-Vehicle - heraldousa.com,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPRWZOa0diTGk3bTd1WHZSTnNORlB1Q1Q1RFFsNVdMcUM4RHV0NG5MSmlVOFJRbkhFQVFjbGp3TGZEeElVa1JzbjF2ekZuVThnS1N1OTJWV1VNWmxmT0Jlay1va2pOMlFSYXFyWlVyTkh1aGJBS2JGenRieFNhcGh1RzVXSFpqU0liV3l5dGMxWFExOU9WZXBBZEJRWk1QbFVsNGpLRFg2WmQ3U1NSeDFraGlld3NHU1NPZUpMUlhUcFV2dw?oc=5,"Fri, 21 Aug 2026 01:20:00 GMT",Presidente Claudia Sheinbaum presents the Olina Cargo Mini-Vehicle heraldousa.com
Daily Shop,Opening,Whole Foods to Open Daily Shop at Murray Hill’s 509 Third Avenue - Commercial Observer,https://news.google.com/rss/articles/CBMif0FVX3lxTE9qWHFPWFlMMUpzOVJ4ai00X2VFZmlIbnFzUTVOYUZ4dmhwZVZMUVpjWGVUM2FCLUVHTThTTGpZNzhFOW5CTWlVNldkeVhYaUZsR1RUNll3Rnl4NlkzWWpXaWdhQ2tBTmU4LTQtS0dDQ19ncnc2MWVlODFXeDRUQlE?oc=5,"Fri, 21 Aug 2026 15:24:50 GMT",Whole Foods to Open Daily Shop at Murray Hill’s 509 Third Avenue Commercial Observer
Food Value,Opening,Ex-President Jonathan Joins African Food Systems Forum ‘Council Of The Wise’ - LEADERSHIP Newspapers,https://news.google.com/rss/articles/CBMingFBVV95cUxNUlNXTm5WNW10QmlDVU40R0hqbXVfa2tyTDctQnlaZnVGYl9GcG1Pb2pTSEsyT1hQOTY4MXNqRkV1T3pnSlQtVVVsbnFrLXpXcl9JNkR0U2x4MU9Wdmlabm1nZHNLMmZ0NTRWSE95YWhKc3hYY0Q2WTVnQWYxNzlaRjVwaUpXVGlIVDIxa3pkMUItcFZteWt1TjdhY0k0Zw?oc=5,"Fri, 21 Aug 2026 11:40:47 GMT",Ex-President Jonathan Joins African Food Systems Forum ‘Council Of The Wise’ LEADERSHIP Newspapers
Apna Bazar,Opening,"Big Y to Open 48,000-Square-Foot Supermarket in Norton - WhatNow",https://news.google.com/rss/articles/CBMikgFBVV95cUxOd0xxMVVJdEhmbkdSQ2ZZb1BsRTlWR1ZUdS1mS3NHNHVUVUxTQlNVZ0lBLWFhZnJmREpFSl9Ec2tZX25HeXdiY1ZPQUpFX2VJV0hVTHl5MEtGYTMtN3l3dnNwTGk4eGlpVm11eGE5M3Flc3BROEpZU04wSnlsV2ZPYnR4SWFHZURvbnJvODFqeUpxdw?oc=5,"Fri, 21 Aug 2026 15:29:01 GMT","Big Y to Open 48,000-Square-Foot Supermarket in Norton WhatNow"
Apna Bazar,Opening,"Apna Bazar Farmers Market Plans to Open 70,000-Square-Foot Shrewsbury Store This Fall - WhatNow",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPOFZFa0NXaHN5SXFuWU9vSkhIVDUwNE1YcWZlUWg2aXRHVFo1TVd3dWVSczlvQTRwaGF6UFUtY0daODBydENDU0ZPWDU4S2JUVm4tVy1fQ1J4NWNoZ1A4N1dBaVk3WWhtbE83VXNLMG1WdE91TDhJVXRlY3hfZnExVXpxdkNlbjBxQjctUkZvN3BzTHo3QWM1OWQwbWpBZy1IQzZPMlRoQjZTUHpuMGd6MDhaN3Zaald2TGk4?oc=5,"Fri, 21 Aug 2026 03:08:35 GMT","Apna Bazar Farmers Market Plans to Open 70,000-Square-Foot Shrewsbury Store This Fall WhatNow"
Apna Bazar,Opening,Ross Dress for Less to Bring Signature Discount Finds to Wareham in 2027 - WhatNow,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOZm9ETVUza1pEVXFKNE9XVUx6NEJFQWc5TXY5OUozUjZIVEpzNE5DN2VTRnZkbFZCTGkyRlo1RjlJQ05qWHMwODJpNkZpc3JuYXlIbDRweWRjUy14cFlQMjloNHFfVDJUYWJHdDBIckRpeFhtOHZPTHUwaU9JS2pVbmhrdFE5QTBxbk1iNnRKbVBfSmRVeVBTVGZfeVJ5ejkzc1BwcmlzMEg4Nmc?oc=5,"Fri, 21 Aug 2026 00:54:45 GMT",Ross Dress for Less to Bring Signature Discount Finds to Wareham in 2027 WhatNow
AEC Market,Opening,"Architecture, Engineering and Construction (AEC) market - openPR.com",https://news.google.com/rss/articles/CBMikgFBVV95cUxPRkRZd2t2UGg3c3lQYUlGUW52eDdXTFhhVV9HTWNKemRHTktIdndDcThfc2xKdlp5dzNzekZiZ0Z3TnFfSU5EVU9ESUZHM085aWFHV05WUDVCRmw0QmRNT1Q0VFhVTFJDN3BIZkVkMklEWmdTbG01NG44Sm04d19hS3FZYUdQb0IwWkV5RXgtdHhhZw?oc=5,"Fri, 21 Aug 2026 05:36:18 GMT","Architecture, Engineering and Construction (AEC) market openPR.com"
Home Depot,Opening,"Now Open: A New Home Depot in Mission Valley, CA - The Home Depot",https://news.google.com/rss/articles/CBMijwFBVV95cUxNdjdaaFBvdmNrQ1RHMWxBdVFYLWxfRXhNcW9HNWxIYktUY3p0dkVzeXA0cEVHLXQ0OFNZaWV2Yzd3WE82V1ZMVGFacFVHSC16M0dyOGNJbk1qYU5RdExPaFVSMHZmcFZYc1lYOXVKNGZDa1ZQbTV0NmZDS21hemd2NmFpakF4cmQ3X1NJamg3RQ?oc=5,"Fri, 21 Aug 2026 13:22:42 GMT","Now Open: A New Home Depot in Mission Valley, CA The Home Depot"
