company_name,event_type,Title,Link,Published,Summary
Main Street Market,Opening,MIDDLETOWN SCOOP: Sip Well opens new diry soda shop at The Clock Tower! - The Connecticut Scoop,https://news.google.com/rss/articles/CBMizAFBVV95cUxNLTJILUx4ZXFEQ05HWGlVbjdHcXg4RnMzbnlQaElHZFRFZGdYUjJqRmdycGRyaWxHQWR3dzRncmdScUZtMXVudzMxWHRhNmJxODVfREN0Y1QyQ1RPTkdBN0k0bEVPV3p5RXNiaEJjSW5mQnpiTUhHRW5FZ01QZWh3dXlZVUJmNXdTRDVqUWF0d2pjQkJSLUItWndqNjFDNGNZT2FLYlN0R29BMGJodDZReDJPWGpzU3NmeVV3YkNOd0VCeF92S2trcll2S3A?oc=5,"Thu, 03 Sep 2026 16:21:07 GMT",MIDDLETOWN SCOOP: Sip Well opens new diry soda shop at The Clock Tower! The Connecticut Scoop
Ideal Market,Opening,Chipotle Announces First Opening in Asia - QSR Magazine,https://news.google.com/rss/articles/CBMif0FVX3lxTFBmWEROU2laamlBRERzYzdDT2s1YU9CWTg5R2k4VVNnS1U4aGp6eVRWQk13bHR3WmJsaDVDRDFtLUN3SUN1OEd5d1J0TlpRSnFnM1ZwM1FRX2otamt0NVlIWGpfaEtsNV9rTDEyd3lTTDgwN0tuRzh6QnlKbjdtOTg?oc=5,"Wed, 02 Sep 2026 17:39:55 GMT",Chipotle Announces First Opening in Asia QSR Magazine
Hy-Vee Fast & Fresh,Closing,"Johnson County nursery of 27 years is closing. Half-off plants, pots and more - Kansas City Star",https://news.google.com/rss/articles/CBMihwFBVV95cUxPX3ViWHpkRTVQeTQtLVBIRl9OUDhIZ2g5bkcyTWp2cTVodnVyTi1DRVVlckhveXIyNENmVEhsRHJoUnVKQURKdEdoSUFpN2ZBVWhiQkdyQ1VnejN2MU4wTXMzazdmeExqZ0JTZHBSQmRDNW1GY3pOSXhkcXNfdFpmY1g5QXVmYUHSAYcBQVVfeXFMT2diaW9qZmJWa1J4U2x4TUJTX2tycUdiLUZTakJzWVVKSGlqZjZWazd0Sy1RZXdrQmx2NGc2VkdNN3F1TmxyLXNQVW5PaE8xY0dEbWNHNlpHV1J6bElzUWJKZ3A2S3JPY2hQbVVzcmU1Z0xPcnBKWGpuenl0Y01HckRWVkNGWlc0?oc=5,"Wed, 02 Sep 2026 20:06:40 GMT","Johnson County nursery of 27 years is closing. Half-off plants, pots and more Kansas City Star"
Foxtrot,Opening,Foxtrot targets North Side growth with 2027 openings in Lake View and Lincoln Park - Chicago Star Media,https://news.google.com/rss/articles/CBMi_wFBVV95cUxPZUR2UGdLZ0FTRThNcHFFdnNmZWFaWS1DT0JDR21kX0RYYmV0WV8yeXNicmotREpZVkpQbTh6RDk2aG1rU0p6MjRYQlc1b1dWTlhMV2thbUI5OXV1ZjhEUlZLRW96OE14cjUxRFpDNjRiaWdvMEVVNUZOenpLSTZOS3llNTZNRnJacFNnWFRUd2R1LXBBMVZyVmxQLVZac0l6c2lBb2tJQ0JMbVM5M25Ca01RWk1lazlybU14VWJXSVdSOV9xOHR3MGprTFZqYzBEcGR5S1F2TjRha3pRT01FZEtrYnRpLU1ndVN5UnR0enlCQmYzVG05ajBaTFRzd3M?oc=5,"Wed, 02 Sep 2026 16:57:00 GMT",Foxtrot targets North Side growth with 2027 openings in Lake View and Lincoln Park Chicago Star Media
Country Market,Opening,Ephrata Twp. supervisors approve liquor license transfer for new Giant at former Martin's Country Market - LancasterOnline,https://news.google.com/rss/articles/CBMingJBVV95cUxOcnBCcDZ4ckFZM0FJVmdsZ2VHVWJWODVCYlJMTFBVb3VUSVhSek9LNHEwcjBPanE4RUM0d1Vfd3RUY1R5dmQ3Mml3YllaeHpLSVdMT3BEMWtRQWFxbGh3SjUydmRFeHhHODhSQlJkUUp2THRjYWtlOXhadVRKa01HaEhWaDBMSVdad2N6NmJwRl9oa2VERDl5NjBrVXZuNXFfRG5BVlBjQVUyYks4cDRBVnNWUjN4SDBFT3lyMnpOMjlrZ01NV1ZFS2ZxLVV5YlVndVE5anZaOFloX1pwU1o0WXpPeERsUzJqelp4bUhVQ0c0ZlBiNlo3c1QyT0VKYTVnaWVSM0NuV05lRlNMbWVQdnhvOC1OZVl1d00xbWd3?oc=5,"Thu, 03 Sep 2026 19:33:00 GMT",Ephrata Twp. supervisors approve liquor license transfer for new Giant at former Martin's Country Market LancasterOnline
Country Market,Closing,Tube Closures Market Projected to Reach USD 3.69 Billion by 2036 Grow at a CAGR of 3.6% | FMI - openPR.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxOWHRFVEliM1l6M0F1Zi1FRkpIUzYtV1JHUEo3ZnNZVmE4Y0dGbkY0ZS15aG1FQTlITnQwSzdFNjVmczMySHJ2ZFBKTDR1Q2pGSmEyV0RTYkVlQWxsNWVUR25GcUxRamtWMV9MSklVUkhMY09JdmNBWHp6c0t1dGNaQXVHRWtkekJ2VXptVTR2VVZMVzlhNnpnWjU3ZE5fVGZhX2c?oc=5,"Wed, 02 Sep 2026 14:19:12 GMT",Tube Closures Market Projected to Reach USD 3.69 Billion by 2036 Grow at a CAGR of 3.6% | FMI openPR.com
Country Market,Closing,Greensboro family-owned market closing doors after nearly 40 years - bizjournals.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxOQ3ZEd3U3cENRdm5IY2owdzJFbm9CTk95QS1VRUlXUFRBcjVNN0FTSlk5MHVsWjVxX3V3WlIyOEdkVUt1Zk1kQVMtam9mVFR0V2R6czBUR3BYQ0lHN3JxTlZQWWMtX1ZfRmZZcGt1Y21aZUtMSWhPQXFTYjU2ZWN4WEtEZGsyXzNtU0RWY1lEcC0wQnRWdTJ4V1JIb3F3VGFXS2Q3MmJCUQ?oc=5,"Wed, 02 Sep 2026 12:10:00 GMT",Greensboro family-owned market closing doors after nearly 40 years bizjournals.com
Country Boy,Opening,Theater review: Easy to fall into Beef & Boards' 'Ring of Fire' - heraldbulletin.com,https://news.google.com/rss/articles/CBMi9AFBVV95cUxQT2plVGVZVkxBd0dsLUFlMlVhMXlqTEhHckVubHpvbWozNFNRZkRFN1RMbEFVWVU4bWdLZ3hKdmRvc3RzRXVrVTE3b3Rqd0p3UDRRb1N5RUdjZjBSLVZMN2hoVzFpaUpfM0JWSFY0ZFM5QXM1THVBRGh0U2pPQTl5RFBKV1NjUjVac2IzY3V4bzZvNTVKMy1VRGlVc1FuNzVsV1FxUTV3VVhONUpqLUFad3NUNWhHb3djUXFtTzdrODdCSnFIRjhmeTlLVVlja1dOcmgzMFhuRGFjZ2h6clZ5bEZYWHM5eHhfTy12VFF5bllvUVI2?oc=5,"Thu, 03 Sep 2026 10:00:00 GMT",Theater review: Easy to fall into Beef & Boards' 'Ring of Fire' heraldbulletin.com
Food Mart,Closing,O’Brien’s liquor license being sold to Turlock business. What about the store? - Modesto Bee,https://news.google.com/rss/articles/CBMijgFBVV95cUxPb1g2TmlkN05DS0ljTmZEa2JUNzZEZS1MR0tRbDE1bGlnYlhSMDBPdHdmMHVvcmdPcFlXZ1h1Zy0yenB1MF9WSUVKNEZjMFhhWmx0SHU0TFlEQzlnRFFYbEZ0enAweUgwWURVMm16MFJkbXZTRlBMRFBNamRvb2hGTzREWGVTSnRLRTdPcGdB0gGOAUFVX3lxTFAzQ2NETHN4WnNKZ3NCaUlPNVRUTWQxY2tlR1JBaUlNTS1rUHhrcHhUVVBQcEx2TEhwZVpiR2lTY2dQbjZvMm9DVGFmdnBrd2lTWjVQR1Nsekh2Y05PdUlmWi1UUEdicWdRc0dHMklhU3Q4cmNfZ3NoaXN1VGdnRVRFaFVsM29OS1F6MXpsbEE?oc=5,"Wed, 02 Sep 2026 16:56:15 GMT",O’Brien’s liquor license being sold to Turlock business. What about the store? Modesto Bee
Eagle,Closing,Overnight closures planned on the A380 between Eagle Farm and Splatford Split - News - Devon County Council,https://news.google.com/rss/articles/CBMikwFBVV95cUxNTXE0X2hQcEtZSmxibHBqRTFDMDAwSzRxR2s4dnZQOE9TcDFLSlNFR3JOY0FrSDFaZ0N6MERta3VfQkJ1NHN2V09jQVNlWlh2eVJCaHdTWE53c2U2X2kzQTRZZlFZc1cxZHhZcFhvVkJQU1ZwSlh6Y1prS3JhdEkyT1hhUUlQcHIyMS1RbEYtR0RUemPSAZsBQVVfeXFMTVgxZUJzZW9DUmVobGhrY1puSVRIc3VFSEltS2NNTkl5RC1fS2ZWNTktck5GNDdWX3lnMkV2aTY3cTNZMkk0eWhPLXBnWi1IaG8xRjZNakxxNHUyMVBQSUhlMGIxQlF2ZDd2UEtWYnFteGZTZmd2YVJJZ2NYWUd0VE5pT0p4WGk2a3Z5SU5nWmF5QzhaZzVxY0JBQVE?oc=5,"Wed, 02 Sep 2026 12:17:08 GMT",Overnight closures planned on the A380 between Eagle Farm and Splatford Split - News Devon County Council
