company_name,event_type,Title,Link,Published,Summary
Okie Family Market,Opening,Local market sees increase in sales due to Cyclospora outbreak - fox23.com,https://news.google.com/rss/articles/CBMilgFBVV95cUxNcFloRWN1cjBVLTBqREZKSjktS2FyVzc4QTFYdDJ3WHF4ZzY4NkhmLXpIdEVoSS1fQllhT051MGl1NVNHbUdEV1dFazdLcWREejc5aUJPQXpjVkJZNzlRN1I4TloxVXRvTlJ3aWpLTWllanl4bVY0UEtRZVNRMkFaVllkVFlDYThreXA0bWxhQ3dVLU9TSGc?oc=5,"Sat, 15 Aug 2026 12:49:17 GMT",Local market sees increase in sales due to Cyclospora outbreak fox23.com
Country Boy,Opening,Locker Diaries: Descendants’ New Episodes & More Disney+ Releases This Week - ComingSoon.net,https://news.google.com/rss/articles/CBMikwFBVV95cUxOTXlyZHJ5d3MxQllUNUY0cFdGc3g0VjAwSmtENVVfc1g4aXo3MFJtQ25ObS13bGNZYzc0S1lkNmotRlZqbzdKc01MV19lMk4xcldBTHF6cW5Nc1IzbmNEaGw4bUdzREE4aUpiTW5xVnlva1NlZ3U4Zjh4VEJCQ2g3djlBUFM1WXZsMnpTNHRwMG9aZ2vSAZgBQVVfeXFMTVZ0MXdIVGhCVjYtaFhsVDJYQkVFSE5NdVh6a2I3NzZlUloyTmhhTWZlOTJaQjBfc05mV3VtdjJvRklhaGNNU3RNNF9jZGMySlViQ1U2c1pEZmNNck9BQTY3RDBBWUxrbUtzXzltenlCblN3U0MxMkJicHZNMkRJVHNuNzVRRWRNVmZzREhvVkQydzRhVGpOelo?oc=5,"Sun, 16 Aug 2026 14:30:00 GMT",Locker Diaries: Descendants’ New Episodes & More Disney+ Releases This Week ComingSoon.net
Eataly,Closing,Vermin Shuts Down Eataly Silicon Valley's Rooftop Restaurant Terra in San Jose - Hoodline,https://news.google.com/rss/articles/CBMirAFBVV95cUxPWWZPeG5WdmJieW11eWdhMF9oWjc2bVBpLVFXSXAweU1hcGRtd19tbi1wN1B6b280dlZ1ZmJxWnNQVE5hdkZGWXBrXy15YTJkclpiVjIxUGZSUnR4d2ZjUDNIcVpKc21mME1jZlhZVW9ZTllkMTZpaE16ZXNxTFVhXzkwU1ZxYktYM0ZVRmxDMndpYTBZRHNRYXo1Z0lsSGdlLVhUVGl2azBQV1li?oc=5,"Sat, 15 Aug 2026 15:30:34 GMT",Vermin Shuts Down Eataly Silicon Valley's Rooftop Restaurant Terra in San Jose Hoodline
Ebeano Supermarket,Opening,Meet The Man Who Owns EBEANO Supermarket Chain - City People Magazine,https://news.google.com/rss/articles/CBMihwFBVV95cUxPelBRemRMbTlaMU54VXJjWUtxM2dLbVFEVlp6dk9STGxud0RqRVBVel9FMDA5YTkwcGl3NlV3S0hBS1ZkLXVPVFVVRnhIVGVBeTNWZmtHR0gxY1c1NkxkVzJwcWV5WDBKc0VVRWdNMTh5Vzhqcm1xR3V2OEdSMWtEemVBQ3V5alU?oc=5,"Sun, 16 Aug 2026 20:56:55 GMT",Meet The Man Who Owns EBEANO Supermarket Chain City People Magazine
Garden City,Closing,"Road closures, tight security expected during Trump's visit to Nassau County - Newsday",https://news.google.com/rss/articles/CBMifEFVX3lxTFBvU1JjNmtMQ1NrbDFndEV1T0VxUTdJWGtzSDJnSkdQMW5nN2JyM2dydGVnLTRGTXlFYzBucVp2TVpnSEYwTXdYUVc1X1pDUDZEb1hmcV9nS1lXcS02RTJhYTlLMHpJbjNMb1pyWHVvTWxFLVJ4S1JoWm9SZzY?oc=5,"Sat, 15 Aug 2026 00:40:22 GMT","Road closures, tight security expected during Trump's visit to Nassau County Newsday"
Home Depot,Opening,Home Depot set to open first store in nation's fastest-growing city - The Business Journals,https://news.google.com/rss/articles/CBMingFBVV95cUxPZktlcXF2Rmx1MXBhekEtMmxMN0QzNHdFUFppa1VwWG54RmlBSGlyV29qY28zUjIyRVNhVTN5LXljcjFva3VjWTRnZkNCV05oWmVENldqV2RUdEJZMXk3dU1XTXJnclBEUGliTTlrRGhJamFlcnJyem5YMXlVelF1VVhxa1o5WlhBQlo4X0N2Ti1rN0IwNG1Zc1RZaWRGdw?oc=5,"Sun, 16 Aug 2026 16:00:00 GMT",Home Depot set to open first store in nation's fastest-growing city The Business Journals
Goodwill,Opening,Goodwill Mid-Michigan holds grand opening for its first pop-up Halloween store - NewsBreak: Local News & Alerts,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOM2FqaUVaQi1ManJZdXZ3ODByNVhIRDFlTmxDaDBFSTcyUnVNeFI3SW5xSlZOMUZXeXJDYWtickVMUjRyQWNzRmZZdXluWEtQdnZCaUg4Znl3bmg1Uzh1TTNJNk1GQVM3TnFCM0JZZHJwOS1DX19BRGhaeEFxcUpXNEdpLUs4UkpPOVhySnh0cEowZ01LY1Zud2c1Mk5Nck5TNmc4MTNSX2kzUkNOTW8xTGdkOWRYMnVlRkRSVjRST2Y?oc=5,"Sun, 16 Aug 2026 08:52:03 GMT",Goodwill Mid-Michigan holds grand opening for its first pop-up Halloween store NewsBreak: Local News & Alerts
Nob Hill Foods,Closing,Raley's to Close Los Gatos Store as Lease Ends Amid Economic Challenges - sekbernews.id,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5ydUdESEt2akF6QUJxUkU3bjBWcmhWUTFIejlBNlNENEFvamt3VUFBdkZadllBQlBzdTRrQTNZRFVzeElSN1BoSnd0QVhBZ2tBMzY3NVFGLUdfMGtKOEJ0Z1BoeUVkelBk?oc=5,"Sun, 16 Aug 2026 05:06:34 GMT",Raley's to Close Los Gatos Store as Lease Ends Amid Economic Challenges sekbernews.id
Winn Dixie,Opening,Winn-Dixie offering shoppers a chance to ‘Bring Home More Good’ at new Keystone Heights store - Action News Jax,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPQUNVMTlEbFpZQWFVZF80bVJnQ2Vla1BvRk9XS08zbElzYTltdmhER2g5enIwUXM3dmppVkg5RGRESzItRFVoTVllcWtvWVNHX1BPaDZTZW82R2xadzN6VHo0UXd6b1pVeGxjZlpzRWdPa2h5Q0RDTWV3cl92eU1IN3A1XzZBVTF5R0dkOWplcUIyNEpBVlZmN0dLVkp4WGZTdHBiN1g3QnVIU1o2QUVOR01CMUc0V3pmNkZCVzJqUERMTnRORGdma1FUa1RlZDRia3JIVE85am1jeXRuYXFGQzVJQklJQ2PSAfsBQVVfeXFMTWl3bnBaSVphYnRaNEpUN092aF9DYkJaVUlfYUxDT0t4WE9EZzBiQm40bGp5Sy1pdFh3TmpwWHEwb2pydzVDbmZnekU2ME9LUWlpMXJTdXNvWU9EYjBROF9fZUNJVjlMamREOFlxS0NER1FSUnJ1djlOd0VCQ25yM0F1N3NwVURBa0dKaHFZQk9wVm5ZRlloREpKb2JIdlhVR2pVOThvcHNRSXY2QmRuLUJJVThsaTlHR1dyQVA3dl9Qamdld0xEUnJFM0kydF9lelMyT0tYbmtQRmJ5SnNZV0Y0UmdCSGFXT3RFZ2paMlloNlBIeGFJMzBWTFk?oc=5,"Sun, 16 Aug 2026 00:14:00 GMT",Winn-Dixie offering shoppers a chance to ‘Bring Home More Good’ at new Keystone Heights store Action News Jax
Apna Bazar Farmers Market,Opening,Pizza Place Draws Dave Portnoy Review In Lower Bucks Co. - patch.com,https://news.google.com/rss/articles/CBMimgFBVV95cUxQcHMtVlVTQW9oQU9pbkdTQ3hTem5iWVFrMnp3blJBazU1OWV3eVlITHVkMTFieEVad3QxZnY2NnFpcGFyb080UXZvTzFSTUtMaUJ5bm5aZ2Y1cFV6WFlsWmllY2VQYVFjRWc3S2JRanVWZHJHZENWU0dIZTFXeGc5a0pQN1BaOVdPelpYTGxhTmt6emxQdHRMd0ZB0gGvAUFVX3lxTFB1M3FuNEdTeDE0NWYtc3BreUt2ekJpQzNyb2FhRnJQX1NtWWU5SUJGNmo4UVpxRU00MldEeE51XzMybFVtYVdUMTkwaUNMNjYwdS1EQXlOaWYyYmZmaW9ZaWZ2d3VBSzUzUVo5V1JXTmFKVEUyRWtpZEZzanRjaGhwREdSMWx3bXBnZ1pVaVJUTzNjVW9GdlY0YjhzZTE3VjFoYl84Q3FaTTNacUFuUkU?oc=5,"Sat, 15 Aug 2026 11:20:15 GMT",Pizza Place Draws Dave Portnoy Review In Lower Bucks Co. patch.com
