company_name,event_type,Title,Link,Published,Summary
Country Market,Closing,"Greensboro's Town & Country Market will close on Sept. 26, see the photos - Greensboro News and Record",https://news.google.com/rss/articles/CBMimwFBVV95cUxNaTM1WF9KOGJmaGU1RzNkOTBDUmFkQWNWa1VWaU0xXzdZdFhQRmNfaGpiM3JmVkM0SXZxRGhyTzlWN19ZN3ZFOUl4UGZmWVVZSy1TeG5Hb1NyMndSbkdZdjhmcDdRZ0VNNGZDbUZET012QmZCRkIwcm1IQ0s5anhlVUdvclZkVGc2ZUF0LWUxTVQwVnUxUjFxcjlFdw?oc=5,"Tue, 22 Sep 2026 11:00:00 GMT","Greensboro's Town & Country Market will close on Sept. 26, see the photos Greensboro News and Record"
Yellow Umbrella,Closing,Post-Retirement Startups: Prioritize Cost Reduction Over Profit - 조선일보,https://news.google.com/rss/articles/CBMijgFBVV95cUxPVzhKb253YWtGWFJEZ2MzYVd1ZlExVDN5UEVBc1ozYTJ2VTIwZTBQYWd3eGg0VmIzUG91c0hQS3JQbGs2dm9VTE15V1VleU5hWGlrRUw1Z1pUalBpSmhVOHRndWJyTkxCR2Z3b2NFd216UlNnUXF0TnRQT0ZiS1BIeFpOSHJCdVFWZjVhdTRB?oc=5,"Tue, 22 Sep 2026 23:37:48 GMT",Post-Retirement Startups: Prioritize Cost Reduction Over Profit 조선일보
Italian Centre Shop,Opening,PHOTOS: Italian Centre Shop opens second Calgary location - Canadian Grocer,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPeGl1aGxqVFpTR2U0YkVkV3JRTVBSaHo5OGl2ZXlWMm9rUUFwTTFuUnA0THp5M3BBWnlOOUhMOEtUQjFuWHNUaHpoT3dDU1dhbGFPYVFZRW1WMlZ6NjA3SlRMWDZ5SThUYnhWclA5U2NOb3JIajI1MmxRWjdyRVh2R3pOalRtaEFvc2xv?oc=5,"Mon, 21 Sep 2026 18:32:35 GMT",PHOTOS: Italian Centre Shop opens second Calgary location Canadian Grocer
Food Value,Opening,Mini profile: Experienced retailer joins Spar with new store at Tutbury heritage site - Talking Retail,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQXzd0ZTFhZ0ttMzYzbnBwX1NmbWdvZlZhU0Jod0puUEFaakI4YlowNFRQZzZqRXo4WUJ3ZXBIZTVmMmx1MHNvVWZIV2FyZThmeHRRdU5DaUpRZi0xajJLNExvTEVzQWk1UWFfTUZXMy1lYy1oZjY1ZWMyQXgtdlN4TDJGLTZSNDlkaVBGa3BwWkd4QWhOWnB0VjNDeFlsQUZ1TkduZWdkcVJPUFJVWU5zQUdXTGdMNVIzRGZiR0FuVFZZUFlZTnRoR1Z2WUpJM3E1?oc=5,"Tue, 22 Sep 2026 08:11:35 GMT",Mini profile: Experienced retailer joins Spar with new store at Tutbury heritage site Talking Retail
Fresh Foods,Opening,What's Happening: Grand opening showcases fresh food at new Shell station - the-dispatch.com,https://news.google.com/rss/articles/CBMi9wFBVV95cUxOYWUtUEN1eHlGS3duU1I1ci1ISnN6aWtGa2hEc0pjRksta2NFdU1qd2xub3Zpa292RG04NW54bFRmYlp2X0l4UV9XQWtXc1dvVURKc0IyZXJXUkdkbU04QXpPZXpmUGo0ZGx6N1RuQTNKNDlvYWp5LWd1eEY0WVYxRXZCRURZMDFCYWwwX2paYXhuNFJidXJsUkIyWlJJckhpUHRnZWxjZUprVFNBSnVrbHZWbWpPYVdIRUpJX1g5bzZiUm5UTFpvcFNPc1VxelpSUzlIQ1JSX0hjMVJQQU9fUE5PbDg5aHNXVGpja3MyWi1wWkM5NTZr?oc=5,"Mon, 21 Sep 2026 09:00:00 GMT",What's Happening: Grand opening showcases fresh food at new Shell station the-dispatch.com
Weis Markets,Opening,Weis Markets Opens New Gas N’ Go Fuel Center in Lusby - - The Southern Maryland Chronicle,https://news.google.com/rss/articles/CBMipAFBVV95cUxOU21SUkdZa1ZyMmI2M3l5S0ZhSkIxNkt2elFqMlNPUWRTX3NDSFNVd09JMWljVmV2cmgzOVlFb0xMSFlTVVBvUUpteFkwTFFOSnByQy12eW81eTJMMEpfbVRwdGhpQzlsZkhralJpZlhRbXdua0VnVkd1c1k2YkJlbndoM3dlcmpxOEpQTXJhMTVlcDZ2c2J4YmNCa0NjZmlobzNvUw?oc=5,"Tue, 22 Sep 2026 18:00:00 GMT",Weis Markets Opens New Gas N’ Go Fuel Center in Lusby - The Southern Maryland Chronicle
Value Food Market,Opening,New Ontario Community Food Center to open in 2027 - Elkhorn Media Group,https://news.google.com/rss/articles/CBMihwFBVV95cUxPa0R1OHU3bndDYkg1MG96SWUzMTd1WVpHUkw3M0VGNnhJZDlXeF90enEzR2hFX2V1d3RONVF0azlSSnB4VVVVQ3RDdUZKSEx2UFRCZTRRWG90dWdHN1hiTHh2d2JwR1JVTW9zdGkzZDU5Ymt2ZXl4ZlRjWGxJNHBzV01vMkNvQzA?oc=5,"Mon, 21 Sep 2026 13:16:19 GMT",New Ontario Community Food Center to open in 2027 Elkhorn Media Group
Market 22,Closing,Stock Market 22 September: Market takes a U-turn after opening in the green - Punjab Kesari English,https://news.google.com/rss/articles/CBMid0FVX3lxTE1VZFUwSDZFZFNuajJwS1h6VkJBVHJvejE0bkpGaGg1WENHSFJYZjlXTlNwZmd0S3EyenkwNTdGeWdVYjJPTXRVem5sWHY5UDBVUnhDUU5QN0t6MFpGRzdIWUNac1FGMl90V0dEVXh5N0FDVHlBSnF30gF8QVVfeXFMT3NkVVdISUdVZ0otblcya0FJQVJLNXdYT0NhV1VscUhGZHVoZFJyam9uOGxtYkZaRTM0cnI4aVRJNFFsQU5QUC1CWGVJUURRVWt1a2xKM3MtWThmT2hoYk5zekRJODU2bVA4QVB5ZkE2T003Qm5ncFd3a29IcA?oc=5,"Tue, 22 Sep 2026 05:56:34 GMT",Stock Market 22 September: Market takes a U-turn after opening in the green Punjab Kesari English
Seasons,Opening,Kat Dennings Got a 2 Broke Girls Bra Scene Scrapped With 5 Words - comingsoon.net,https://news.google.com/rss/articles/CBMisgFBVV95cUxQaFpFTEpPYTRPSDFGQnl1RjNTSW1NUW9hV3pvYzF3R1RCcEx2ajVWNnBPRzY1NThFbUxiXzJPaXNHR1g0YzNTemZwSjExWmNOUTZLTFdsdDVsVE9SWUw5RTREcEZuWUpSaS1nbVROREtoTjRiR080RDVCMkZZWkoxMExwT2JvZzdRdEg0ZThNU1dzcGdTdEJ6UXJaMll5R2RKcHhta1RfMDFJdlNUMnlrVE1R0gG3AUFVX3lxTE9tcjZTMkRYczZPaTlPQzlmQlVPTTEtd2IwLTdqNVZIcDRLN2RPbUY5ZjJFTWNIS1pyZmx0OExCSGdsbkphWjdMNkdYb1pZODhWc0NBVG9Kb3hUZWNJWnNsVlVHMjYtTFlJcnA5WUQyalhJQjRXbHNGdENpQWdkY3Q3UGhVM2kxbTk2N09lWEhpblk1M244NWt0X1JPaDhnWGZiclQ0MDF3UXdFUUJtSTlmN1BMem1SSQ?oc=5,"Tue, 22 Sep 2026 04:50:01 GMT",Kat Dennings Got a 2 Broke Girls Bra Scene Scrapped With 5 Words comingsoon.net
Seasons,Opening,"5-Part Netflix Series Gets Canceled, Creator & Actors Break Silence - comingsoon.net",https://news.google.com/rss/articles/CBMimgFBVV95cUxOWVhuWk15VWxlM1ZxXzE3TWlYV19lQU9wQXllOUgxa0VOM1pUZE1qT1QwOTcwQ0IwWlFEY2IzX2JlZUs0dkMtMk1OXzMwQndMbnk3cm5JdG1wSDRvODJRTFY2bDFYYl96SnNTdHBfZ2lrLXFIakViNl82LVFJYmZPcTFPYjhYUHI1eElUQlJvSWlqcmw4RldwSGJB0gGfAUFVX3lxTE1GbkhWZkN3MzRodW92UFl0Z1Vkcy01NVFtVjlueWM0NEg3MkJOTVdJZmtWNzRlRXFKWVJYZkM1TElERHJZeXdNMmZYTG5QeWtORGhxUHhOM21VbHdiTTlKWVRqb0dVMFNlRDFWdVdfZGN6SVlQYjRkZGQ0dnJJV3pVbE5vMXdxT2N4ZEhYM0pWZUhTR3dmM3Zma1gta3VsYw?oc=5,"Mon, 21 Sep 2026 17:17:06 GMT","5-Part Netflix Series Gets Canceled, Creator & Actors Break Silence comingsoon.net"
