company_name,event_type,Title,Link,Published,Summary
Belli,Closing,"Lily Belli on Food: Stockwell Cellars' pivot; The Neighbor's, Over The Hill Gang Saloon closing; La Placa Italian Cuisine opens in Scotts Valley - Lookout Santa Cruz",https://news.google.com/rss/articles/CBMi_AFBVV95cUxOTE1Ka3FhMUpQTVUyN0xEUUZ1Y0VRQ1RLUFo5VEhSOGt3bVRvaEhIRzZWRkpYX2JhUzRCRnFISDExUEgwSmRXdVcxWWt6ZTVEa3NKcERvaTlJQUs5eTZjZ3JDRmdGSFhvcnFYNnM3Qk1MUVNLUUxzQ3RDVnVsREpaZy1TSm82dk1CaFJ2ZnhGRDZheXBTdkVSb0Z3aHpELVB2MXM0MDRLZ1pSN08yTFppNnc1V2tuYWpqUlhROFdKNFlfc1NTeG9nYzczTzFLSTFqbFFaNXFQRjZ3RzF6NlVVVXBUcVVkdXBWV094WnVodm0wVEtZeXlTM2YzeWM?oc=5,"Tue, 18 Aug 2026 18:46:44 GMT","Lily Belli on Food: Stockwell Cellars' pivot; The Neighbor's, Over The Hill Gang Saloon closing; La Placa Italian Cuisine opens in Scotts Valley Lookout Santa Cruz"
DG Market,Closing,Dollar General shoppers left with just one store in major city after 10 shutter - the-sun.com,https://news.google.com/rss/articles/CBMimgFBVV95cUxOZDN2cTN5ektMSC03OUYxM0QtbWlldGwxNEZDekpFUWdiT0hFSHNIT3otQ202bWRHWFNHRDJXYmN2SVRQTm1Ib0VRU3o5cjkwaFpQa3BhM2xkYzdhRk9mQjFGLWZzc3kwZ1lsWUtlT0tJX19EYXVOcFM2dWZPRXZzQUFLTDBpYUkzSFN4UW5qcnRrYXBpY0hhN3Z3?oc=5,"Tue, 18 Aug 2026 15:25:48 GMT",Dollar General shoppers left with just one store in major city after 10 shutter the-sun.com
Kitchen & Market,Opening,Seattle grocer 'back in growth mode' following CEO's health battle - The Business Journals,https://news.google.com/rss/articles/CBMiowFBVV95cUxQWHFzblJYbnFWemw5LTEySlhvc2RISnFvTXBCUXRpVVJqMmtRbmtFeWxUZEQ1ZFhYRE1GVzFRTUo5aGZuZVJIX2JwdlVEc0RVd0lVak5EU0Q3cUN6MTlDNVh1eFlTMHBNd3BBNE5VbGdyZC1jTXE5Wk5sTDVacmp0QUk2SF9SRzRtaVFWckhOZHpiUlJPZzM3WlBkT2pGSy1JR3E0?oc=5,"Tue, 18 Aug 2026 05:37:00 GMT",Seattle grocer 'back in growth mode' following CEO's health battle The Business Journals
Southern Steer Butcher,Opening,"Mentor Schools talks more on consolidation, grade re-configuration - News-Herald",https://news.google.com/rss/articles/CBMiswFBVV95cUxOeEFXdGhGblZEVG4wd01yQjVXWWxTZnQtNi1PeUxEbzlST1JZUVgwSXc3Qzk1aFJ2TU1xd2pOR0g3SWxyU1hmb1JQVF9ERzh6dGlGMTBBRngzaU4yMF93YVl1QzJNMWxwaE1idGJFUk5SaEVXWGFZMHRubHZtXzhaQU1ZM0JHUncyamxsUlpHNEpzVk84VTZObXI4MmRtVUctbXpfSGlCbkFhbnQ0S21kTVhKNA?oc=5,"Tue, 18 Aug 2026 21:00:54 GMT","Mentor Schools talks more on consolidation, grade re-configuration News-Herald"
Southern Steer Butcher,Opening,Southern Steer Butcher set to open in Concord Township - News-Herald,https://news.google.com/rss/articles/CBMimgFBVV95cUxNWENBcnQ4cUdiTXRiLU50YWxYUVludFA4VDdYRzVhTzVFM1VYUWRqZ3VRanljOGxMUFRSWFE0S01JcmY1ZGFBcXhNTGU1bzB6VWNQYzV1ay1OcDI3SzE2dTNnQ081SlZOeGlLTWVHUDh2dzRDMFpEODNfeTB1aUtnR0lBdTg0SzU4a1U1SGlZMnlWMDlzbGNzUlVn?oc=5,"Tue, 18 Aug 2026 10:01:18 GMT",Southern Steer Butcher set to open in Concord Township News-Herald
Paradis Shop 'n Save Supermarkets,Opening,"Hannaford To Acquire Graves’ Shop ’n Save In Presque Isle, ME - The Shelby Report",https://news.google.com/rss/articles/CBMinwFBVV95cUxOMTlHLThWQ2dnekFQX2s2U08tVnJrbU5GSC1paUR5ZGtBd1pISks2T2dhVm1ZTXAxRHlfVVE2TnRLaEExNk9fZ1IxSU9PZzVnTzkxRkthTmo1VEY3Z01IM0NFdEdhZHVmZjJXTGZDMEh3UUtBNzhCd2V5cTdicDE4R0x1WEhsa1ZQYnlqZllqdUZTVnVCdEdCNXNWRk9YcG8?oc=5,"Mon, 17 Aug 2026 13:35:00 GMT","Hannaford To Acquire Graves’ Shop ’n Save In Presque Isle, ME The Shelby Report"
Ranch Market,Opening,Two more freestanding ERs on track to open in Lakewood Ranch-area market - Your Observer,https://news.google.com/rss/articles/CBMihAFBVV95cUxQTW1NakR1bXpjQ3J4TFh5NHQ0Mi1oOHNKdk9KQ1pIYUVYQVRnSk9Ga1liX3M0Q20zOWJGWlV5Q1JqMDE3OW9UVGlGb0xqeVRaamlrSWt4VEZlUDNXRk05RHZHWk42anZqT201Qk9samdvWWtiUUNuQ3JJMElRYUF6WlVFY3k?oc=5,"Tue, 18 Aug 2026 09:00:00 GMT",Two more freestanding ERs on track to open in Lakewood Ranch-area market Your Observer
Publix,Opening,"Publix changes checkout policy in Lexington, KY grocery stores. Here's what's new - NewsBreak: Local News & Alerts",https://news.google.com/rss/articles/CBMi5gFBVV95cUxORldDcXNKNkQ0Z2RKbEs4aEg4NEpNQzAzdENxN3hsREI4Z2dndzdDelNMZG4yX05KRW43YVFYMG5qMnI2WXpNWS0zd1JSUnlEQ2Z5a2ZOYlNmQ3puNW1Fd2h6cXdGd19nRkVqd0xwOVh6RjF0cWpuMnBhckFQT0I2WG5CS2NqSFlacFQ2UElveVdROU5XZUlqQmtJNUlJN0xicnRabUtzZEE2NGZBUnRGRDBJelYzc0ExOXJPYUhCZEhVczV6QXl1TFhBSjZUdHVScHRuQ1czMkRSWUNucGVTOVd0QWZUdw?oc=5,"Mon, 17 Aug 2026 18:27:02 GMT","Publix changes checkout policy in Lexington, KY grocery stores. Here's what's new NewsBreak: Local News & Alerts"
Totum Market Eatery,Opening,Coming Soon Tampa: Totum Market & Eatery - Business Debut,https://news.google.com/rss/articles/CBMid0FVX3lxTE9JOFJ6WmF0Q1BMMGo3VDZPUVBWQzVqTndXRDNpSGZEVmpoa083czYweDNqQXd1Xy1ZbXc4VkJsN05veDVacENUWWpvc3BDdlZJRUVDeC1lamlnRkw1cEwxbkJxdE5kTlNNWE9ZRlhDdkl3bkZwT2hn?oc=5,"Wed, 19 Aug 2026 00:18:21 GMT",Coming Soon Tampa: Totum Market & Eatery Business Debut
Market 22,Closing,Naira appreciates against dollar at official market - thestar.ng,https://news.google.com/rss/articles/CBMiigFBVV95cUxQLWdwanVFdXZMTWlhTEJKN3Rua0t0STZmdjFaWWluSnh5OU5tcHFsUXo2ZWtYSktNQndwMWJTbmlpX29IaXNWMmtSaXhlYnRWaGpIMkFXdjlMLUpfS3RBaDhOeHN5cE9RcHFSRXVtSHliOFpqU3hjTVZMX01VeUstdzR0VlhrckI0UEHSAYoBQVVfeXFMUC1ncGp1RXV2TE1pYUxCSjd0bmtLdEk2ZnYxWllpbkp4eTlObXBxbFF6NmVrWEpLTUJ3cDFiU25paV9vSGlzVjJrUml4ZWJ0VmhqSDJBV3Y5TC1KX0t0QWg4TnhzeXBPUXBxUkV1bUh5YjhaalN4Y01WTF9NVXlLLXc0dFZYa3JCNFBB?oc=5,"Tue, 18 Aug 2026 05:10:14 GMT",Naira appreciates against dollar at official market thestar.ng
