company_name,event_type,Title,Link,Published,Summary
Hy-Vee Fast & Fresh,Closing,Diamond Dealer Looking for C-Store Gems - CSP Daily News,https://www.cspdailynews.com/mergers-acquisition-growth/mergers-acquisitions-news/articles/diamond-dealer-looking-c-store-gems?_sp=a22c928e-0fc5-4e94-8074-dbbbb23ac420,"Thu, 16 Jul 2026 01:06:10 GMT",Diamond Dealer Looking for C-Store Gems CSP Daily News
Outfox Hospitality,Closing,Laid-Off Employee Files Lawsuit Against Foxtrot After Sudden Store Closures - CSP Daily News,https://www.cspdailynews.com/company-news/laid-employee-files-lawsuit-against-foxtrot-after-sudden-store-closures?_sp=e6bb74d5-37f3-4d16-b2af-4c4a71051ab7,"Wed, 15 Jul 2026 16:21:23 GMT",Laid-Off Employee Files Lawsuit Against Foxtrot After Sudden Store Closures CSP Daily News
Yellow Umbrella,Closing,"Kim (56), who runs a Korean restaurant in Gyeonggi-do Province, has not been able to sleep at nigh.. - 매일경제",https://www.mk.co.kr/en/economy/12100934,"Fri, 17 Jul 2026 02:27:44 GMT","Kim (56), who runs a Korean restaurant in Gyeonggi-do Province, has not been able to sleep at nigh.. 매일경제"
BAZAR,Closing,Crows Near...: Why Tukaram Mundhe-Led FDA Downed Shutters Of Mumbai's Nihari Giant Noor Mohammadi - NDTV Profit,https://www.ndtvprofit.com/india/crows-near-why-tukaram-mundhe-led-fda-downed-shutters-of-mumbais-nihari-giant-noor-mohammadi-11776159,"Wed, 15 Jul 2026 15:20:55 GMT",Crows Near...: Why Tukaram Mundhe-Led FDA Downed Shutters Of Mumbai's Nihari Giant Noor Mohammadi NDTV Profit
T&T Supermarket,Opening,T&T Supermarket opening in dying East Bay mall - AOL.com,https://www.aol.com/articles/t-t-supermarket-opening-dying-215919000.html,"Thu, 16 Jul 2026 03:56:47 GMT",T&T Supermarket opening in dying East Bay mall AOL.com
Presidente,Opening,IHG to open InterContinental hotel in Mexico City this year - Hotel Management Network,https://www.hotelmanagement-network.com/news/ihg-to-open-intercontinental-hotel-in-mexico-city-this-year/,"Wed, 15 Jul 2026 09:44:44 GMT",IHG to open InterContinental hotel in Mexico City this year Hotel Management Network
Presidente,Opening,IHG Advances InterContinental Miyana Project - safariindia.com,https://safariindia.com/ihg-advances-intercontinental-miyana-project/,"Wed, 15 Jul 2026 07:59:35 GMT",IHG Advances InterContinental Miyana Project safariindia.com
Presidente,Opening,IHG to open InterContinental hotel in Mexico City this year - MSN,https://www.msn.com/en-us/travel/news/ihg-to-open-intercontinental-hotel-in-mexico-city-this-year/ar-AA27ZnYo,"Thu, 16 Jul 2026 01:34:07 GMT",IHG to open InterContinental hotel in Mexico City this year MSN
Presidente,Opening,InterContinental Presidente Mexico City Miyana Scheduled to Open in Second Half of 2026 - Hotel News Resource,https://www.hotelnewsresource.com/article142132.html,"Thu, 16 Jul 2026 00:42:01 GMT",InterContinental Presidente Mexico City Miyana Scheduled to Open in Second Half of 2026 Hotel News Resource
Bulk Food,Closing,La Mesa Tortillas is Closing its Northwest Side Location - Tucson Foodie,https://tucsonfoodie.com/news/la-mesa-tortillas-closing-nw-location,"Wed, 15 Jul 2026 17:13:43 GMT",La Mesa Tortillas is Closing its Northwest Side Location Tucson Foodie
