city,link,title,date,image
Austin,https://communityimpact.com/san-marcos-buda-kyle/business/expected-cost-and-timeline-details-revealed-for-new-buda-h-e-b/,Expected cost and timeline details revealed for new Buda H-E-B,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F03%2F11%2F414072.jpg&w=1920&q=75
Austin,https://communityimpact.com/leander-liberty-hill/business/westlake-dermatology-opens-off-crystal-falls-parkway-in-leander/,Westlake Dermatology opens off Crystal Falls Parkway in Leander,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F04%2F435198.jpeg&w=1920&q=75
Austin,https://communityimpact.com/lake-travis-westlake/business/chalk-training-in-westlake-celebrates-10-years/,Chalk Training in Westlake celebrates 10 years,6h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F23%2Fe6446e7239fe8bf6cf90a8bd76775470b4b3043cc17923684e5f2b8baddcc203.webp&w=1920&q=75
Austin,https://communityimpact.com/round-rock/business/hutto-based-cottonwood-creek-brewery-to-open-round-rock-taproom/,Hutto-based Cottonwood Creek Brewery to open Round Rock taproom,6h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F23%2Fb256c69742a7f5853ea0ae2eec9a7c355fd43f24f769113aeaedfa2d15f568c2.jpg&w=1920&q=75
Austin,https://communityimpact.com/bastrop-cedar-creek/business/germer-insurance-heads-to-former-relics-spot/,Germer Insurance heads to former Relics spot,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F22%2F5322a3481944a36313b8b9888042dafa7654c0863e9353929abc5cc2b47672dc.jpg&w=1920&q=75
Austin,https://communityimpact.com/leander-liberty-hill/business/america-s-best-contacts-eyeglasses-coming-to-northline/,America's Best Contacts & Eyeglasses coming to Northline,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F02%2F18%2F410031.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/bucketheads-sells-clothing-gifts-in-grapevine/,"Bucketheads sells clothing, gifts in Grapevine",4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F23%2F05a399a02075d19748716767ed35f8064b5bf7ea1c9f95277930d585af5ff179.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/keller-roanoke-northeast-fort-worth/business/layoffs-affect-nearly-200-amazon-delivery-drivers-in-roanoke/,Layoffs affect nearly 200 Amazon delivery drivers in Roanoke,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F22%2F496ed037a8d001d4cfa1ad43664a322bdae20ced8f97ed5e300e1031d5e68940.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/plano/business/play-golf-and-dine-at-sip-stroke-lounge-in-plano/,Play golf and dine at Sip'Stroke Lounge in Plano,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F23%2Ff46f172e56da470ea8f878867e3ca2d7f843a2aaf58b0e0cb87e7f971ccf8343.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/denton/business/game-shop-overworld-collectibles-opens-in-downtown-denton/,Game shop Overworld Collectibles opens in downtown Denton,6h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F22%2F940c4f2965f7a4bd74d1eb1022c0c3807503947c3130df09a0bcc512a438cab5.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/allen/business/relax-myora-now-offering-massage-services-in-allen/,Relax Myora now offering massage services in Allen,10h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F10%2F436219.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/denton/business/new-tequila-lounge-chicken-salad-chick-see-14-business-updates-in-denton/,"New tequila lounge, Chicken Salad Chick: See 14 business updates in Denton",1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F27%2F438557.png&w=1920&q=75
Houston,https://communityimpact.com/conroe-montgomery/business/wells-fargo-opening-new-branch-in-montgomery/,Wells Fargo opening new branch in Montgomery,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F03%2F10%2F413700.jpeg&w=1920&q=75
Houston,https://communityimpact.com/bellaire-meyerland-west-university/business/clinic-specializing-in-digestive-disorders-to-connect-with-bellaire-patients/,Clinic specializing in digestive disorders to connect with Bellaire patients,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F23%2Fa5d1f54a4ad3c220e3039def2103103acfe082b028cd62377a95b22890af7f97.jpg&w=1920&q=75
Houston,https://communityimpact.com/katy-fulshear/business/target-opening-texas-heritage-marketplace-location-in-october/,Target opening Texas Heritage Marketplace location in October,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F15%2Fbf18014a4db4bef6273004c2799d77592540552be07724a4be80b760d190c698.jpg&w=1920&q=75
Houston,https://communityimpact.com/the-woodlands/business/in-step-dance-center-welcomes-28th-season-with-a-new-location/,In-Step Dance Center welcomes 28th season with a new location,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F10%2Fd5f751a47748121e0c32dcf763cd82763bb55320cb638075de6ae3ec84ab7bef.jpg&w=1920&q=75
Houston,https://communityimpact.com/new-caney-porter/business/eagles-nutrition-now-open-in-new-caney/,Eagles Nutrition now open in New Caney,10h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439732.jpeg&w=1920&q=75
Houston,https://communityimpact.com/tomball-magnolia/business/petsense-by-tractor-supply-closing-down-magnolia-location/,Petsense by Tractor Supply closing down Magnolia location,15h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F22%2F4abd71c9e4fa6be4369bfbcc124e2f2b79e7f3ca7057275b62a6acb6686088be.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/feliz-modern-now-open-in-the-san-antonio-international-airport/,Feliz Modern now open in the San Antonio International Airport,"June 22, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F06%2F22%2F429681.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/james-avery-artisan-jewelry-now-open-in-schertz-station/,James Avery Artisan Jewelry now open in Schertz Station,"June 19, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F06%2F19%2F429448.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/austin/arnold-mane-hair-salon-now-open-in-new-braunfels/,Arnold & Mane hair salon now open in New Braunfels,"April 30, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F04%2F30%2F418300.jpeg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/roundup-3-updates-from-san-antonio-businesses-in-march/,Roundup: 3 updates from San Antonio businesses in March,"April 8, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F02%2F11%2F408950.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/curator-coffee-celebrates-5-years-serving-north-san-antonio/,Curator Coffee celebrates 5 years serving North San Antonio,"April 8, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F04%2F07%2F418302.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/new-family-owned-pizza-shop-opens-in-north-san-antonio/,New family-owned pizza shop opens in North San Antonio,"April 7, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F04%2F07%2F417637.jpg&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/vital-care-opens-as-first-in-house-infusion-pharmacy-in-college-station/,Vital Care opens as first in-house infusion pharmacy in College Station,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F23%2F994818da6c51e564f1ae7c2d7f9e87f3e3e08e95249579874aa799bd45a007eb.jpg&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/what-s-new-in-bryan-college-station-sprouts-3-restaurants-open-in-september/,"What's new in Bryan-College Station: Sprouts, 3 restaurants open in September",1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F22%2Fb23ef3dbd57e4cc39d42a3b3dced54bfa78a1491eaa365b76f7954e9533c31e2.jpg&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/peas-in-a-pod-learning-center-unexpectedly-closes-in-college-station/,Peas in a Pod Learning Center unexpectedly closes in College Station,5d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F18%2F75395c258091adb3aabee6c7f48ac3e68fb36717029b348921117f50c27c6b6c.png&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/bryan-hair-salon-celebrates-5-years-in-business/,Bryan hair salon celebrates 5 years in business,6d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F17%2F1343e2b203cdd9193e6eeed6f12583cf814e35ca108e8d2f1afcbfe69292c570.png&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/new-coffee-lounge-antique-mall-to-open-in-bryan/,"New coffee lounge, antique mall to open in Bryan","September 14, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F14%2Fd373091066231c912c53d271ad3949d8056693310eda29490804e46e0b48f561.jpg&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/liberty-hearing-center-celebrates-grand-opening-in-college-station/,Liberty Hearing Center celebrates grand opening in College Station,"September 8, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439773.png&w=1920&q=75
