city,link,title,date,image
Austin,https://communityimpact.com/northwest-austin/business/industrious-gym-offers-functional-fitness-in-northwest-austin/,Industrious gym offers functional fitness in Northwest Austin,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F10%2F743929cb2b3050c6020562c8d22f7b6e0a04416ab2501dbfd74e9f33eb6cba78.jpg&w=1920&q=75
Austin,https://communityimpact.com/georgetown/business/pure-barre-georgetown-reopens-under-new-management/,Pure Barre Georgetown reopens under new management,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2F73ce4866f985cba3b558914c233e2c302b0ada2c76ee1aeec854765f33818f48.jpg&w=1920&q=75
Austin,https://communityimpact.com/cedar-park/business/cedar-park-hotworx-under-new-ownership/,Cedar Park Hotworx under new ownership,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F06%2F435744.jpg&w=1920&q=75
Austin,https://communityimpact.com/round-rock/business/planning-landscape-architecture-firm-studio-16-19-marks-15-years-in-round-rock/,"Planning, landscape architecture firm Studio 16:19 marks 15 years in Round Rock",7h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2F590cb91b3ae3382a17c5a39ed7de669efe15e6d557f38b3eac1d5a5f24753214.jpg&w=1920&q=75
Austin,https://communityimpact.com/new-braunfels/business/local-skincare-clinic-to-relocate-in-new-braunfels/,Local skincare clinic to relocate in New Braunfels,10h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2F8cc5615c8094744abd2372e616ffd2e19eedb34a539e472b3ec3903024e3429f.jpg&w=1920&q=75
Austin,https://communityimpact.com/georgetown/business/shake-shack-now-open-in-georgetown/,Shake Shack now open in Georgetown,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2F6d089b31f39a9a3eab8d497929ba97aec8286abb87ea3684f5d5e889f63c0486.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/mckinney/business/ac-hotel-mckinney-opens-reservations-ahead-of-planned-november-debut/,AC Hotel McKinney opens reservations ahead of planned November debut,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F06%2F08%2F427788.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/hometown-paws-cares-for-furry-friends-in-celina/,Hometown Paws cares for furry friends in Celina,8h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F10%2F84c6a6e9d6d98495bce666fcc8989218fe68c8cd5afa7648e739a24768d2e03b.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/just-wellness-celebrates-15-years-in-grapevine-with-expanded-offerings/,Just Wellness celebrates 15 years in Grapevine with expanded offerings,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2F0242c56dc3ffcb1114da391dc8581a1c6697591fba4de7886a34d95af39216eb.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/syra-salon-styles-hair-at-prosper-studio/,Syra Salon styles hair at Prosper studio,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2F9249bf4d8d4c871bff43a55988cf7fc93268559a7350293f08c72d04b4150da7.png&w=1920&q=75
