city,link,title,date,image
Austin,https://communityimpact.com/central-austin/business/ben-and-jerrys-will-soon-serve-scoops-in-rosedale/,Ben and Jerry’s will soon serve scoops in Rosedale,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F21%2F433522.jpg&w=1920&q=75
Austin,https://communityimpact.com/georgetown/business/georgetowns-delta-outdoor-lighting-reacquired-by-original-owner/,Georgetown's Delta Outdoor Lighting reacquired by original owner,10h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433964.jpeg&w=1920&q=75
Austin,https://communityimpact.com/san-marcos-buda-kyle/business/aerospace-and-defense-manufacturer-relocates-headquarters-to-buda/,Aerospace and defense manufacturer relocates headquarters to Buda,11h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433898.jpg&w=1920&q=75
Austin,https://communityimpact.com/lake-travis-westlake/business/leif-johnson-ford-to-relocate-to-bee-cave/,Leif Johnson Ford to relocate to Bee Cave,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433896.jpg&w=1920&q=75
Austin,https://communityimpact.com/new-braunfels/business/camp-bow-wow-to-open-new-braunfels-location/,Camp Bow Wow to open New Braunfels location,13h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433860.jpeg&w=1920&q=75
Austin,https://communityimpact.com/bastrop-cedar-creek/business/markets-music-more-8-bastrop-area-events-to-know-in-august-september/,"Markets, music, more: 8 Bastrop-area events to know in August, September",13h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433879.JPG&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/keller-roanoke-northeast-fort-worth/business/on-site-pc-services-in-roanoke-rebrands-as-aligned-technology-partners/,On-Site PC Services in Roanoke rebrands as Aligned Technology Partners,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433942.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/allen/business/jaryco-development-celebrates-25-years-in-allen/,JaRyCo Development celebrates 25 years in Allen,10h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433899.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/mckinney/business/southern-steer-butcher-brings-meats-marinades-to-mckinney/,"Southern Steer Butcher brings meats, marinades to McKinney",11h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433990.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/premier-neurology-prepares-to-offer-in-person-treatment-in-prosper/,Premier Neurology prepares to offer in-person treatment in Prosper,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433818.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/sullivan-financial-partners-relocates-to-new-southlake-office/,Sullivan Financial Partners relocates to new Southlake office,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433890.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/the-home-depot-targets-august-opening-for-celina-location/,The Home Depot targets August opening for Celina location,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F22%2F433767.jpg&w=1920&q=75
Houston,https://communityimpact.com/bay-area/business/new-golf-simulator-to-celebrate-grand-opening-in-league-city/,New golf simulator to celebrate grand opening in League City,10h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433954.jpg&w=1920&q=75
Houston,https://communityimpact.com/pearland-friendswood-manvel/business/new-orthopedic-clinic-coming-soon-to-pearland/,New orthopedic clinic coming soon to Pearland,15h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F23%2F433846.jpg&w=1920&q=75
