city,link,title,date,image
Austin,https://communityimpact.com/central-austin/business/6-austin-area-events-to-attend-july-31-aug-2/,6 Austin-area events to attend July 31-Aug. 2,10h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434524.jpg&w=1920&q=75
Austin,https://communityimpact.com/bastrop-cedar-creek/business/875-acre-indoor-outdoor-sports-complex-underway-in-cedar-creek/,"8.75-acre indoor, outdoor sports complex underway in Cedar Creek",11h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434707.jpg&w=1920&q=75
Austin,https://communityimpact.com/georgetown/business/velvet-taco-opens-georgetown-location/,Velvet Taco opens Georgetown location,11h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434769.jpeg&w=1920&q=75
Austin,https://communityimpact.com/round-rock/business/slim-chickens-sweet-irenes-iscream-gelato-15-round-rock-area-business-updates/,"Slim Chickens, Sweet Irene's, iScream Gelato: 15 Round Rock-area business updates",11h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434441.jpeg&w=1920&q=75
Austin,https://communityimpact.com/bastrop-cedar-creek/business/good-old-habit-brings-vintage-fashion-to-downtown-bastrop/,Good Old Habit brings vintage fashion to downtown Bastrop,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434748.jpg&w=1920&q=75
Austin,https://communityimpact.com/cedar-park/business/southern-steer-to-open-cedar-park-neighborhood-butcher-shop/,Southern Steer to open Cedar Park neighborhood butcher shop,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434772.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/frisco/business/wrangler-plans-new-store-for-stonebriar-centre/,Wrangler plans new store for Stonebriar Centre,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434376.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/richardson/business/wireless-service-provider-boost-mobile-opens-store-in-richardson/,Wireless service provider Boost Mobile opens store in Richardson,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434468.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/drybar-salon-coming-soon-to-gates-of-prosper/,Drybar salon coming soon to Gates of Prosper,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434673.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/frisco/business/fields-west-adds-seven-new-tenants-reaching-75-pre-lease-occupancy/,"Fields West adds seven new tenants, reaching 75% pre-lease occupancy",1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434693.jpg&w=1920&q=75
