city,link,title,date,image
Austin,https://communityimpact.com/new-braunfels/business/lucky-bucks-formal-wedding-expands-with-year-round-german-market/,Lucky Buck's Formal + Wedding  expands with year-round German market,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F437870.jpg&w=1920&q=75
Austin,https://communityimpact.com/pflugerville-hutto/business/soul-strong-yoga-expanding-to-hutto/,Soul Strong Yoga expanding to Hutto,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F437981.jpg&w=1920&q=75
Austin,https://communityimpact.com/leander-liberty-hill/business/second-7-brew-coffee-location-coming-near-northline-development-in-leander/,Second 7 Brew Coffee location coming near Northline development in Leander,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F438003.jpg&w=1920&q=75
Austin,https://communityimpact.com/new-braunfels/business/ohana-poke-sushi-burrito-closes-in-new-braunfels/,Ohana Poke & Sushi Burrito closes in New Braunfels,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F437990.jpg&w=1920&q=75
Austin,https://communityimpact.com/new-braunfels/business/check-out-18-business-updates-in-new-braunfels/,Check out 18 business updates in New Braunfels,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F437965.jpg&w=1920&q=75
Austin,https://communityimpact.com/georgetown/business/bad-habits-card-company-now-open-in-georgetown/,Bad Habits Card Company now open in Georgetown,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F437966.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/richardson/business/abc-auto-glass-tint-offers-car-services-under-new-ownership-in-richardson/,ABC Auto Glass & Tint offers car services under new ownership in Richardson,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F437587.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/academy-sports-outdoors-opens-on-preston-road-in-celina/,Academy Sports + Outdoors opens on Preston Road in Celina,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F437979.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/denton/business/third-bend-studio-opens-for-preschool-after-school-care/,"Third Bend Studio opens for preschool, after-school care",4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F437911.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/keller-roanoke-northeast-fort-worth/business/bodybar-to-open-brands-100th-pilates-studio-in-north-fort-worth/,BODYBAR to open brand's 100th Pilates studio in north Fort Worth,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F24%2F437918.jpeg&w=1920&q=75
