city,link,title,date,image
Austin,https://communityimpact.com/cedar-park/business/a-dozen-cedar-park-area-local-business-updates-in-august/,A dozen Cedar Park-area local business updates in August,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435267.jpg&w=1920&q=75
Austin,https://communityimpact.com/georgetown/business/me-land-georgetown-opens-expanded-play-area/,Me Land Georgetown opens expanded play area,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435209.jpeg&w=1920&q=75
Austin,https://communityimpact.com/san-marcos-buda-kyle/business/burlington-coming-soon-to-new-kyle-park-development/,Burlington coming soon to new Kyle Park development,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435272.jpg&w=1920&q=75
Austin,https://communityimpact.com/leander-liberty-hill/business/aurora-medical-spa-opens-new-location-in-leander/,Aurora Medical Spa opens new location in Leander,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435166.jpeg&w=1920&q=75
Austin,https://communityimpact.com/central-austin/business/afs-cinema-slated-to-expand-film-screenings-in-austin-with-third-theater/,AFS Cinema slated to expand film screenings in Austin with third theater,6h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435085.jpg&w=1920&q=75
Austin,https://communityimpact.com/new-braunfels/business/one-last-call-for-the-villa-say-hello-to-duesys-tavern/,"One last call for ""The Villa,"" say hello to Duesy's Tavern",8h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435157.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/frisco/business/frisco-crunch-fitness-taps-400k-in-upgrades/,Frisco Crunch Fitness taps $400k in upgrades,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F434931.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/allen/business/racing-miami-now-offering-motorsports-merchandise-at-allen-premium-outlets/,Racing Miami now offering motorsports merchandise at Allen Premium Outlets,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435178.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/plano/business/warespace-to-open-in-former-frys-electronics-building-in-plano/,WareSpace to open in former Fry's Electronics building in Plano,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F31%2F435091.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/richardson/business/construction-starting-on-new-richardson-golf-simulator-in-august/,Construction starting on new Richardson golf simulator in August,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F31%2F435103.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/richardson/business/richardson-city-council-oks-alterations-at-german-motor-works/,Richardson City Council OKs alterations at German Motor Works,3d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F31%2F435080.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/mckinney/business/crunch-fitness-opens-in-mckinney-with-cardio-equipment-weights/,"Crunch Fitness opens in McKinney with cardio equipment, weights",3d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F31%2F435117.jpeg&w=1920&q=75
Houston,https://communityimpact.com/sugar-land-missouri-city/business/petfolk-opens-5th-greater-houston-location-in-missouri-city/,Petfolk opens 5th Greater Houston location in Missouri City,1h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435289.jpg&w=1920&q=75
Houston,https://communityimpact.com/pearland-friendswood-manvel/business/local-resident-named-director-of-ymca-in-pearland/,Local resident named director of YMCA in Pearland,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435196.jpg&w=1920&q=75
Houston,https://communityimpact.com/the-woodlands/business/studio-3113-modern-needlework-opens-store-for-crafters-in-the-woodlands/,Studio 3113 Modern Needlework opens store for crafters in The Woodlands,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435219.png&w=1920&q=75
Houston,https://communityimpact.com/bay-area/business/new-pizzeria-coming-to-league-city/,New pizzeria coming to League City,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435210.jpeg&w=1920&q=75
Houston,https://communityimpact.com/new-caney-porter/business/tractor-supply-co-store-renovation-completed-in-porter/,Tractor Supply Co. store renovation completed in Porter,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F31%2F435010.jpg&w=1920&q=75
Houston,https://communityimpact.com/spring-klein/business/transformations-center-for-weight-loss-now-open-in-vintage-park/,Transformations Center for Weight Loss now open in Vintage Park,3d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F31%2F435114.jpeg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/feliz-modern-now-open-in-the-san-antonio-international-airport/,Feliz Modern now open in the San Antonio International Airport,"June 22, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F06%2F22%2F429681.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/james-avery-artisan-jewelry-now-open-in-schertz-station/,James Avery Artisan Jewelry now open in Schertz Station,"June 19, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F06%2F19%2F429448.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/austin/arnold-mane-hair-salon-now-open-in-new-braunfels/,Arnold & Mane hair salon now open in New Braunfels,"April 30, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F04%2F30%2F418300.jpeg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/roundup-3-updates-from-san-antonio-businesses-in-march/,Roundup: 3 updates from San Antonio businesses in March,"April 8, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F02%2F11%2F408950.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/curator-coffee-celebrates-5-years-serving-north-san-antonio/,Curator Coffee celebrates 5 years serving North San Antonio,"April 8, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F04%2F07%2F418302.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/new-family-owned-pizza-shop-opens-in-north-san-antonio/,New family-owned pizza shop opens in North San Antonio,"April 7, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F04%2F07%2F417637.jpg&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/javis-opens-college-station-location-in-early-august/,Javi's opens College Station location in early August,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F03%2F435270.png&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/spirit-halloween-to-open-2-locations-in-bryan-college-station-for-upcoming-holiday/,Spirit Halloween to open 2 locations in Bryan-College Station for upcoming holiday,4d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F30%2F434870.png&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/katy-based-volleyball-school-to-open-satellite-bryan-college-station-location/,Katy-based Volleyball School to open satellite Bryan-College Station location,5d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F29%2F434722.png&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/sprouts-announces-fall-opening-date-in-college-station/,Sprouts announces fall opening date in College Station,6d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F28%2F434467.png&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/shipley-do-nuts-opens-third-location-in-bryan/,Shipley Do-Nuts opens third location in Bryan,"July 21, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F21%2F433530.png&w=1920&q=75
Bryan - College Station,https://communityimpact.com/bryan-college-station/business/vans-officially-closes-its-college-station-location-in-post-oak-mall/,Vans officially closes its College Station location in Post Oak Mall,"July 20, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F20%2F433442.png&w=1920&q=75
