city,link,title,date,image
Austin,https://communityimpact.com/bastrop-cedar-creek/business/new-owner-refreshes-bastrop-coworking-space/,New owner refreshes Bastrop coworking space,11h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F27%2F434291.jpg&w=1920&q=75
Austin,https://communityimpact.com/southwest-austin-dripping-springs/business/manchaca-springs-saloon-upgrades-stage-in-south-austin/,Manchaca Springs Saloon upgrades stage in South Austin,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F27%2F434146.jpeg&w=1920&q=75
Austin,https://communityimpact.com/georgetown/business/8-new-and-coming-soon-businesses-to-west-georgetown/,8 new and coming soon businesses to west Georgetown,18h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F27%2F434160.jpg&w=1920&q=75
Austin,https://communityimpact.com/round-rock/business/pottery-studio-builds-community-in-central-round-rock/,Pottery studio builds community in central Round Rock,3d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F27%2F434133.jpeg&w=1920&q=75
Austin,https://communityimpact.com/southwest-austin-dripping-springs/business/velocity-credit-union-opens-a-new-branch-off-brodie-lane/,Velocity Credit Union opens a new branch off Brodie Lane,3d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F24%2F434030.jpg&w=1920&q=75
Austin,https://communityimpact.com/lake-travis-westlake/business/the-yoga-tiki-now-open-in-lakeway/,The Yoga Tiki now open in Lakeway,3d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F03%2F16%2F414873.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/mckinney/business/dave-busters-debuts-40000-square-foot-mckinney-arcade-eatery/,"Dave & Buster’s debuts 40,000-square-foot McKinney arcade, eatery",11h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F27%2F434279.png&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/mavis-tires-and-brakes-provides-automotive-services-in-celina/,Mavis Tires and Brakes provides automotive services in Celina,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F27%2F434177.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/flip-flop-shops-to-open-at-grapevine-mills/,Flip Flop Shops to open at Grapevine Mills,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F27%2F434179.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/frisco/business/jerry-jones-real-estate-arm-sells-frisco-star-district-office-tower/,Jerry Jones’ real estate arm sells Frisco Star District office tower,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F07%2F27%2F434166.jpeg&w=1920&q=75
