city,link,title,date,image
Austin,https://communityimpact.com/san-marcos-buda-kyle/business/from-running-gear-to-dirty-sodas-check-out-8-businesses-now-open-in-san-marcos/,From running gear to dirty sodas: Check out 8 businesses now open in San Marcos,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2F39d91215eee6c6ac2c53994b7b1bf373f985c003b42e75d383935fad39f58c1a.jpg&w=1920&q=75
Austin,https://communityimpact.com/pflugerville-hutto/business/guzman-automotive-to-open-in-hutto/,Guzman Automotive to open in Hutto,8h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439782.jpg&w=1920&q=75
Austin,https://communityimpact.com/round-rock/business/rush-bowls-now-serving-smoothie-drinks-bowls-in-round-rock/,"Rush Bowls now serving smoothie drinks, bowls in Round Rock",12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439767.jpg&w=1920&q=75
Austin,https://communityimpact.com/bastrop-cedar-creek/business/11-things-to-do-around-bastrop-county-through-early-october/,11 things to do around Bastrop County through early October,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439804.jpg&w=1920&q=75
Austin,https://communityimpact.com/bastrop-cedar-creek/business/sandys-southern-spice-closes-in-bastrop-after-owners-death/,Sandy’s Southern Spice closes in Bastrop after owner’s death,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439807.jpg&w=1920&q=75
Austin,https://communityimpact.com/cedar-park/business/scheels-sandwiches-and-soccer-13-cedar-park-area-business-updates-to-know-this-september/,"Scheels, sandwiches and soccer: 13 Cedar Park-area business updates to know this September",1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439703.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/syra-salon-styles-hair-at-prosper-studio/,Syra Salon styles hair at Prosper studio,7h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2F9249bf4d8d4c871bff43a55988cf7fc93268559a7350293f08c72d04b4150da7.png&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/game-show-studio-to-offer-interactive-play-in-southlake/,Game Show Studio to offer interactive play in Southlake,7h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2Ff63db64506ce52d1b697f79cb508cee4843278ad98f44c1bdfbcef4fe94db68c.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/allen/business/be-fit-modern-pilates-celebrates-1st-anniversary-of-allen-location/,Be Fit Modern Pilates celebrates 1st anniversary of Allen location,11h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439768.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/burn-boot-camp-offers-fitness-classes-play-area-in-celina/,"Burn Boot Camp offers fitness classes, play area in Celina",1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439734.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/omaha-steaks-sets-opening-date-for-grapevine-location/,Omaha Steaks sets opening date for Grapevine location,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439698.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/denton/business/wavemax-laundry-now-open-offers-bulk-laundry-services-in-denton/,"WaveMax Laundry now open, offers bulk laundry services in Denton",1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F08%2F439711.jpeg&w=1920&q=75
Houston,https://communityimpact.com/bellaire-meyerland-west-university/business/d-limo-nail-lounge-s-party-limousine-nail-painting-services-to-make-permanent-stop-in-meyerland/,"D’Limo Nail Lounge’s party limousine, nail-painting services to make permanent stop in Meyerland",3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F20%2F437550.jpg&w=1920&q=75
Houston,https://communityimpact.com/katy-fulshear/business/the-collective-boutiques-soft-opens-2nd-greater-houston-location-in-katy/,The Collective Boutiques soft opens 2nd Greater Houston location in Katy,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F09%2Fd4f3fd69e4b9831c83f77d90bfea6eef9a6aa4bfefa3722f0fc6136b0cd51e15.webp&w=1920&q=75
