city,link,title,date,image
Austin,https://communityimpact.com/georgetown/business/local-georgetown-bakery-celebrates-5-year-anniversary/,Local Georgetown bakery celebrates 5-year anniversary,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436963.png&w=1920&q=75
Austin,https://communityimpact.com/georgetown/business/swim-studio-to-offer-lessons-near-georgetown-round-rock-border/,"Swim Studio to offer lessons near Georgetown, Round Rock border",3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436745.jpeg&w=1920&q=75
Austin,https://communityimpact.com/pflugerville-hutto/business/nexgen-spa-and-nails-to-open-pflugerville-location/,Nexgen Spa and Nails to open Pflugerville location,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436939.jpeg&w=1920&q=75
Austin,https://communityimpact.com/central-austin/business/bagels-burgers-and-ben-and-jerrys-24-austin-business-and-dining-updates/,"Bagels, burgers and Ben and Jerry’s: 24 Austin business and dining updates",3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436798.jpeg&w=1920&q=75
Austin,https://communityimpact.com/central-austin/business/from-bats-to-books-9-events-to-explore-in-austin-in-september-and-early-october/,From bats to books: 9 events to explore in Austin in September and early October,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436891.jpg&w=1920&q=75
Austin,https://communityimpact.com/northwest-austin/business/ramen-and-retail-20-northwest-austin-business-and-dining-updates/,Ramen and retail: 20 Northwest Austin business and dining updates,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436900.png&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/denton/business/launch-family-entertainment-in-denton-targets-fall-opening-date/,Launch Family Entertainment in Denton targets fall opening date,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436933.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/iv-nutrition-to-offer-vitamin-injections-nutrient-therapy-in-grapevine/,"IV Nutrition to offer vitamin injections, nutrient therapy in Grapevine",4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436918.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/tacos-digging-7-grapevine-colleyville-southlake-businesses-opening-soon/,"Tacos, digging: 7 Grapevine, Colleyville, Southlake businesses opening soon",1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F13%2F436794.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/allen/business/louis-g-jewelry-celebrates-1st-anniversary-of-allen-location/,Louis G. Jewelry celebrates 1st anniversary of Allen location,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F13%2F436689.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/frisco/business/check-out-6-banking-updates-in-frisco/,Check out 6 banking updates in Frisco,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F13%2F435835.png&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/city-officials-plan-celina-themed-store-for-downtown-center/,City officials plan Celina-themed store for Downtown Center,2d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F12%2F436508.jpg&w=1920&q=75
Houston,https://communityimpact.com/lake-houston-humble-kingwood/business/revolution-dance-center-officials-celebrate-august-opening-of-kingwood-location/,Revolution Dance Center officials celebrate August opening of Kingwood location,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436937.jpeg&w=1920&q=75
Houston,https://communityimpact.com/bay-area/business/new-education-accounts-late-night-pizza-6-trending-stories-across-the-south-houston-area/,"New education accounts, late-night pizza: 6 trending stories across the South Houston area",4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436871.jpg&w=1920&q=75
Houston,https://communityimpact.com/new-caney-porter/business/frost-bank-to-build-new-branch-in-valley-ranch-town-center/,Frost Bank to build new branch in Valley Ranch Town Center,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F14%2F436872.jpg&w=1920&q=75
Houston,https://communityimpact.com/spring-klein/business/the-tooth-lodge-dental-clinic-now-offering-modern-dentistry-in-spring/,The Tooth Lodge dental clinic now offering modern dentistry in Spring,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F13%2F436765.jpeg&w=1920&q=75
Houston,https://communityimpact.com/bellaire-meyerland-west-university/business/nhien-head-spa-wellness-to-open-second-location-in-upper-kirby/,Nhien Head Spa & Wellness to open second location in Upper Kirby,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F13%2F436716.jpg&w=1920&q=75
Houston,https://communityimpact.com/cypress/business/aristoi-classical-academy-opens-permanent-campus-with-upgraded-classrooms-new-gymnasium/,"Aristoi Classical Academy opens permanent campus with upgraded classrooms, new gymnasium",1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F13%2F436705.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/feliz-modern-now-open-in-the-san-antonio-international-airport/,Feliz Modern now open in the San Antonio International Airport,"June 22, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F06%2F22%2F429681.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/james-avery-artisan-jewelry-now-open-in-schertz-station/,James Avery Artisan Jewelry now open in Schertz Station,"June 19, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F06%2F19%2F429448.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/austin/arnold-mane-hair-salon-now-open-in-new-braunfels/,Arnold & Mane hair salon now open in New Braunfels,"April 30, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F04%2F30%2F418300.jpeg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/roundup-3-updates-from-san-antonio-businesses-in-march/,Roundup: 3 updates from San Antonio businesses in March,"April 8, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F02%2F11%2F408950.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/curator-coffee-celebrates-5-years-serving-north-san-antonio/,Curator Coffee celebrates 5 years serving North San Antonio,"April 8, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F04%2F07%2F418302.jpg&w=1920&q=75
San Antonio,https://communityimpact.com/san-antonio/business/new-family-owned-pizza-shop-opens-in-north-san-antonio/,New family-owned pizza shop opens in North San Antonio,"April 7, 2026",https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F04%2F07%2F417637.jpg&w=1920&q=75
