city,link,title,date,image
Austin,https://communityimpact.com/georgetown/business/discount-tire-opens-second-location-in-georgetown/,Discount Tire opens second location in Georgetown,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F10%2F436108.jpeg&w=1920&q=75
Austin,https://communityimpact.com/lake-travis-westlake/business/check-out-13-business-updates-from-around-the-lake-travis-westlake-area/,Check out 13 business updates from around the Lake Travis-Westlake area,6h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F07%2F435943.jpeg&w=1920&q=75
Austin,https://communityimpact.com/leander-liberty-hill/business/liberty-mail-center-celebrates-5-years-of-providing-printing-shipping-services/,"Liberty Mail Center celebrates 5 years of providing printing, shipping services",6h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F10%2F436087.jpeg&w=1920&q=75
Austin,https://communityimpact.com/new-braunfels/business/claw-machine-arcade-coming-soon-to-new-braunfels/,Claw machine arcade coming soon to New Braunfels,8h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F10%2F435940.jpg&w=1920&q=75
Austin,https://communityimpact.com/san-marcos-buda-kyle/business/chicken-salad-chick-to-open-1st-kyle-location/,Chicken Salad Chick to open 1st Kyle location,3d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F07%2F436024.png&w=1920&q=75
Austin,https://communityimpact.com/san-marcos-buda-kyle/business/new-running-shoe-store-to-open-in-san-marcos-outlets/,New running shoe store to open in San Marcos outlets,3d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F07%2F435984.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/mckinney/business/uniq-massage-offers-thai-swedish-massages-in-mckinney/,"Uniq Massage offers Thai, Swedish massages in McKinney",1h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F10%2F436219.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/allen/business/the-muggle-hut-relocates-to-lone-star-mercantile-in-allen/,The Muggle Hut relocates to Lone Star Mercantile in Allen,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F10%2F436214.png&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/denton/business/the-muse-nail-lashes-open-after-rebrand/,The Muse Nail & Lashes open after rebrand,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F10%2F436048.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/gourmet-european-market-chooses-prosper-for-second-location/,Gourmet European Market chooses Prosper for second location,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F10%2F436138.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/keller-roanoke-northeast-fort-worth/business/keller-based-the-swirled-sip-brings-soft-serve-cocktails-mocktails-to-events/,"Keller-based The Swirled Sip brings soft-serve cocktails, mocktails to events",3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F10%2F436011.jpg&w=1920&q=75
