city,link,title,date,image
Austin,https://communityimpact.com/southwest-austin-dripping-springs/business/reverie-books-creates-opportunities-for-students-in-south-austin/,Reverie Books creates opportunities for students in South Austin,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F17%2F437040.jpeg&w=1920&q=75
Austin,https://communityimpact.com/southwest-austin-dripping-springs/business/dripping-springs-hearing-and-tinnitus-offers-treatments-in-the-hill-country/,Dripping Springs Hearing and Tinnitus offers treatments in the Hill Country,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F17%2F437059.jpg&w=1920&q=75
Austin,https://communityimpact.com/san-marcos-buda-kyle/business/counseling-practice-opens-new-office-in-san-marcos/,Counseling practice opens new office in San Marcos,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F17%2F437021.png&w=1920&q=75
Austin,https://communityimpact.com/leander-liberty-hill/business/bach-to-rock-music-school-coming-to-liberty-hill-georgetown-line/,Bach to Rock music school coming to Liberty Hill-Georgetown line,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F17%2F437064.jpg&w=1920&q=75
Austin,https://communityimpact.com/lake-travis-westlake/business/crunch-fitness-opens-in-lakeway/,Crunch Fitness opens in Lakeway,7h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F17%2F437006.jpg&w=1920&q=75
Austin,https://communityimpact.com/southwest-austin-dripping-springs/business/from-art-to-live-music-9-events-to-explore-in-southwest-austin-and-dripping-springs-in-september/,From art to live music: 9 events to explore in Southwest Austin and Dripping Springs in September,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F05%2F435416.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/allen/business/jewelry-pizza-check-out-4-business-updates-in-allen/,"Jewelry, pizza: Check out 4 business updates in Allen",1h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F17%2F437132.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/bliss-speech-hearing-services-offers-language-therapy-in-prosper/,Bliss Speech & Hearing Services offers language therapy in Prosper,1h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F17%2F437068.JPG&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/frisco/business/rare-books-bar-offers-speakeasy-experience-in-frisco/,Rare Books Bar offers speakeasy experience in Frisco,2h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F17%2F437113.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/sky-zone-to-open-indoor-trampoline-park-in-grapevine/,Sky Zone to open indoor trampoline park in Grapevine,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F17%2F437079.jpg&w=1920&q=75
