city,link,title,date,image
Austin,https://communityimpact.com/lake-travis-westlake/business/new-recording-space-studio-hill-austin-to-open/,New recording space Studio Hill Austin to open,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F439579.jpeg&w=1920&q=75
Austin,https://communityimpact.com/lake-travis-westlake/business/koncept-garage-brings-time-saving-customization-to-homeowners/,Koncept Garage brings time-saving customization to homeowners,6h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F439535.jpg&w=1920&q=75
Austin,https://communityimpact.com/central-austin/business/1-hotel-austin-opens-in-downtown-with-suites-and-amenities/,1 Hotel Austin opens in downtown with suites and amenities,7h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F439495.jpg&w=1920&q=75
Austin,https://communityimpact.com/san-marcos-buda-kyle/business/holiday-season-kicks-off-in-san-marcos-with-spirit-halloween-opening/,Holiday season kicks off in San Marcos with Spirit Halloween opening,7h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F439560.jpg&w=1920&q=75
Austin,https://communityimpact.com/pflugerville-hutto/business/learn-about-6-hutto-area-business-updates/,Learn about 6 Hutto-area business updates,8h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F29%2F438562.jpg&w=1920&q=75
Austin,https://communityimpact.com/round-rock/business/check-out-9-round-rock-area-events-in-september-early-october/,"Check out 9 Round Rock-area events in September, early October",1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F03%2F439438.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/mckinney/business/sams-rug-corner-offers-imported-antique-rugs-in-historic-downtown-mckinney/,"Sam’s Rug Corner offers imported, antique rugs in Historic Downtown McKinney",3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F439666.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/plano/business/7th-avenue-showroom-now-open-at-legacy-west/,7th Avenue showroom now open at Legacy West,3h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F439605.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/allen/business/psycho-bunny-now-offering-apparel-at-allen-premium-outlets/,Psycho Bunny now offering apparel at Allen Premium Outlets,6h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F439554.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/richardson/business/simpleveda-to-bring-yoga-holistic-wellness-to-richardson/,"SimpleVeda to bring yoga, holistic wellness to Richardson",6h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F438919.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/plano/business/consignment-store-rack-and-relic-to-open-in-downtown-plano/,"Consignment store, Rack and Relic, to open in downtown Plano",7h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F439407.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/smoothie-king-opens-in-colleyville/,Smoothie King opens in Colleyville,12h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F06%2F02%2F426861.jpeg&w=1920&q=75
Houston,https://communityimpact.com/tomball-magnolia/business/waygood-coffee-shop-coming-soon-to-tomball/,Waygood coffee shop coming soon to Tomball,4h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F04%2F439644.jpg&w=1920&q=75
Houston,https://communityimpact.com/new-caney-porter/business/taylored-fitness-relocates-within-porter-ahead-of-october-grand-opening/,Taylored Fitness relocates within Porter ahead of October grand opening,5h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F09%2F03%2F439350.jpeg&w=1920&q=75
