city,link,title,date,image
Austin,https://communityimpact.com/central-austin/business/peoples-pharmacy-changes-ownership-after-nearly-50-years/,Peoples Pharmacy changes ownership after nearly 50 years,8h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F26%2F438096.jpeg&w=1920&q=75
Austin,https://communityimpact.com/bastrop-cedar-creek/business/10m-dual-brand-marriott-hotel-to-break-ground-sept-14-in-bastrop/,$10M dual-brand Marriott hotel to break ground Sept. 14 in Bastrop,9h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F26%2F438246.jpg&w=1920&q=75
Austin,https://communityimpact.com/pflugerville-hutto/business/smart-stop-convenience-store-coming-to-pflugerville/,Smart Stop convenience store coming to Pflugerville,10h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F26%2F438283.jpeg&w=1920&q=75
Austin,https://communityimpact.com/lake-travis-westlake/business/maverick-mens-health-now-open-in-west-lake-hills/,Maverick Men’s Health now open in West Lake Hills,10h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F26%2F438173.jpg&w=1920&q=75
Austin,https://communityimpact.com/cedar-park/business/scheels-holds-ribbon-cutting-ahead-of-aug-29-opening/,Scheels holds ribbon cutting ahead of Aug. 29 opening,20h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F26%2F438223.jpg&w=1920&q=75
Austin,https://communityimpact.com/leander-liberty-hill/business/vanta-beauty-lounge-offers-hairstyling-services-along-hero-way-in-leander/,Vanta Beauty Lounge offers hairstyling services along Hero Way in Leander,1d ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F25%2F438132.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/prosper-celina/business/costco-wholesale-welcomes-shoppers-to-celina-warehouse/,Costco Wholesale welcomes shoppers to Celina warehouse,7h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F26%2F438323.jpeg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/grapevine-colleyville-southlake/business/burger-king-indoor-trampoline-park-check-out-the-latest-on-6-grapevine-colleyville-southlake-businesses/,"Burger King, indoor trampoline park: Check out the latest on 6 Grapevine, Colleyville, Southlake businesses",8h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F26%2F438334.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/frisco/business/frisco-massage-therapy-celebrates-15-years-in-frisco/,Frisco Massage Therapy celebrates 15 years in Frisco,8h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F26%2F438325.jpg&w=1920&q=75
Dallas - Fort Worth,https://communityimpact.com/frisco/business/frisco-running-co-to-close-storefront-after-12-years/,Frisco Running Co. to close storefront after 12 years,9h ago,https://communityimpact.com/_next/image/?url=https%3A%2F%2Fassets.communityimpact.com%2Fuploads%2Fimages%2F2026%2F08%2F26%2F437980.png&w=1920&q=75
